peakName,factorName,gene,geneLabel,Km_western,n_western,Km_nls,Vmax_nls,R2_nls
chrI_113315_113676,TFIIA,CCR4,chrI_113315_113676:CCR4,57.96088845,3.84547478,65.83278331,1.130536954,0.990241277
chrI_114486_114847,TFIIA,ATS1,chrI_114486_114847:ATS1,57.96088845,3.84547478,63.46050226,1.215182435,0.949000342
chrI_119665_120078,TFIIA,LDS1,chrI_119665_120078:LDS1,57.96088845,3.84547478,67.81116985,1.106612039,0.994672674
chrI_124496_125058,TFIIA,TPD3,chrI_124496_125058:TPD3,57.96088845,3.84547478,64.18206629,1.167108401,0.979324977
chrI_128942_129356,TFIIA,DEP1,chrI_128942_129356:DEP1,57.96088845,3.84547478,64.12523674,1.123176389,0.989144485
chrI_130484_131110,TFIIA,CYS3,chrI_130484_131110:CYS3,57.96088845,3.84547478,67.38669529,1.25719137,0.940424731
chrI_132007_132267,TFIIA,SWC3,chrI_132007_132267:SWC3,57.96088845,3.84547478,60.41476205,1.235307123,0.928594131
chrI_135612_135910,TFIIA,SPO7,chrI_135612_135910:SPO7,57.96088845,3.84547478,69.37775694,1.097360214,0.988041373
chrI_136756_136902,TFIIA,FUN14,chrI_136756_136902:FUN14,57.96088845,3.84547478,65.93520776,1.115186829,0.989110836
chrI_138235_138725,TFIIA,ERP2,chrI_138235_138725:ERP2,57.96088845,3.84547478,66.25158905,1.171067203,0.978255524
chrI_138904_140950,TFIIA,TRN1,chrI_138904_140950:TRN1,57.96088845,3.84547478,60.73689243,1.144360821,0.949691472
chrI_141153_142553,TFIIA,EFB1,chrI_141153_142553:EFB1,57.96088845,3.84547478,62.86119051,1.324650129,0.881917895
chrI_142741_143010,TFIIA,SNR18,chrI_142741_143010:SNR18,57.96088845,3.84547478,56.02315572,1.242012237,0.916557796
chrI_143335_143698,TFIIA,VPS8,chrI_143335_143698:VPS8,57.96088845,3.84547478,64.15578876,1.167206739,0.975746863
chrI_151023_152358,TFIIA,TFC3,chrI_151023_152358:TFC3,57.96088845,3.84547478,60.98648346,1.118789955,0.967195842
chrI_154650_155141,TFIIA,SWD1,chrI_154650_155141:SWD1,57.96088845,3.84547478,67.79856449,1.150942185,0.985660279
chrI_158379_158942,TFIIA,RFA1,chrI_158379_158942:RFA1,57.96088845,3.84547478,67.39028382,1.144816582,0.985970295
chrI_160257_161187,TFIIA,SEN34,chrI_160257_161187:SEN34,57.96088845,3.84547478,59.2686856,1.070828341,0.985385252
chrI_162340_162704,TFIIA,YAR009C,chrI_162340_162704:YAR009C,57.96088845,3.84547478,60.42212127,1.023677066,0.972264037
chrI_164174_164726,TFIIA,YAR009C,chrI_164174_164726:YAR009C,57.96088845,3.84547478,63.8113829,1.004912868,0.961469287
chrI_164844_166486,TFIIA,YAR010C,chrI_164844_166486:YAR010C,57.96088845,3.84547478,62.64191763,1.142752568,0.981667244
chrI_168891_169444,TFIIA,ADE1,chrI_168891_169444:ADE1,57.96088845,3.84547478,70.1749059,1.140271504,0.99261827
chrI_171580_172068,TFIIA,KIN3,chrI_171580_172068:KIN3,57.96088845,3.84547478,66.7674196,1.147208951,0.980809364
chrI_175041_175402,TFIIA,CDC15,chrI_175041_175402:CDC15,57.96088845,3.84547478,70.46677824,1.124578564,0.993159893
chrI_179902_180310,TFIIA,YAR023C,chrI_179902_180310:YAR023C,57.96088845,3.84547478,63.62860225,1.186883784,0.964364912
chrI_180811_181405,TFIIA,SUP56,chrI_180811_181405:SUP56,57.96088845,3.84547478,63.88670598,1.150394926,0.982964723
chrI_182369_182965,TFIIA,tS(AGA)A,chrI_182369_182965:tS(AGA)A,57.96088845,3.84547478,60.59409882,1.137315911,0.978837869
chrI_183432_183878,TFIIA,UIP3,chrI_183432_183878:UIP3,57.96088845,3.84547478,68.50773008,1.095848642,0.992826846
chrI_189964_190127,TFIIA,YAT1,chrI_189964_190127:YAT1,57.96088845,3.84547478,66.62664956,1.066766385,0.96664364
chrI_192437_192700,TFIIA,SWH1,chrI_192437_192700:SWH1,57.96088845,3.84547478,73.21025819,1.099536011,0.98451177
chrI_205705_205887,TFIIA,FLO1,chrI_205705_205887:FLO1,57.96088845,3.84547478,61.31320323,1.008540952,0.967114306
chrI_206256_206526,TFIIA,YAR053W,chrI_206256_206526:YAR053W,57.96088845,3.84547478,57.53887794,0.970681828,0.960736515
chrI_219891_220231,TFIIA,YAR064W,chrI_219891_220231:YAR064W,57.96088845,3.84547478,70.54542915,1.08874814,0.980111979
chrI_222813_223118,TFIIA,YAR068W,chrI_222813_223118:YAR068W,57.96088845,3.84547478,63.93860988,1.118036813,0.983154504
chrII_564_759,TFIIA,YBL113W-A,chrII_564_759:YBL113W-A,57.96088845,3.84547478,54.48882836,1.007065115,0.977685279
chrII_3012_3195,TFIIA,YBL112C,chrII_3012_3195:YBL112C,57.96088845,3.84547478,62.83107313,1.025269363,0.969697874
chrII_3602_4158,TFIIA,YBL112C,chrII_3602_4158:YBL112C,57.96088845,3.84547478,66.41879813,1.103539307,0.985250353
chrII_5175_5805,TFIIA,YBL109W,chrII_5175_5805:YBL109W,57.96088845,3.84547478,72.97897985,1.097600092,0.981081993
chrII_9111_9268,TFIIA,YBL107W-A,chrII_9111_9268:YBL107W-A,57.96088845,3.84547478,60.3839357,1.065157339,0.98790496
chrII_9391_9686,TFIIA,tL(UAA)B1,chrII_9391_9686:tL(UAA)B1,57.96088845,3.84547478,63.51429566,1.150554065,0.977600278
chrII_17860_18082,TFIIA,PKC1,chrII_17860_18082:PKC1,57.96088845,3.84547478,60.3752164,1.18026638,0.966822838
chrII_23668_24129,TFIIA,SFT2,chrII_23668_24129:SFT2,57.96088845,3.84547478,67.12276617,1.209290025,0.962750848
chrII_28204_28671,TFIIA,YBL100W-C,chrII_28204_28671:YBL100W-C,57.96088845,3.84547478,72.38909388,1.134993508,0.993116852
chrII_30856_31017,TFIIA,YBL100W-B,chrII_30856_31017:YBL100W-B,57.96088845,3.84547478,64.36021337,1.079358879,0.987792545
chrII_36136_37076,TFIIA,tF(GAA)B,chrII_36136_37076:tF(GAA)B,57.96088845,3.84547478,63.72027361,1.271023282,0.929904057
chrII_44953_45867,TFIIA,ROX3,chrII_44953_45867:ROX3,57.96088845,3.84547478,60.59830745,1.360989357,0.877658762
chrII_48596_48884,TFIIA,MRP21,chrII_48596_48884:MRP21,57.96088845,3.84547478,71.40543268,1.149994631,0.993176513
chrII_60562_61093,TFIIA,RPL23A,chrII_60562_61093:RPL23A,57.96088845,3.84547478,59.7226384,1.395544978,0.860073284
chrII_62603_62780,TFIIA,YBL086C,chrII_62603_62780:YBL086C,57.96088845,3.84547478,66.04491836,1.14146418,0.986198496
chrII_63623_63818,TFIIA,BOI1,chrII_63623_63818:BOI1,57.96088845,3.84547478,66.03215016,1.138182999,0.989119968
chrII_69471_69673,TFIIA,CDC27,chrII_69471_69673:CDC27,57.96088845,3.84547478,67.80246988,1.210936538,0.963723178
chrII_74921_75282,TFIIA,NUP170,chrII_74921_75282:NUP170,57.96088845,3.84547478,63.25139068,1.153933828,0.979435729
chrII_80568_80926,TFIIA,ATG8,chrII_80568_80926:ATG8,57.96088845,3.84547478,66.39631935,1.13077395,0.993505941
chrII_84174_84448,TFIIA,ILS1,chrII_84174_84448:ILS1,57.96088845,3.84547478,56.49632415,1.410011065,0.853892851
chrII_87598_88476,TFIIA,SNR56,chrII_87598_88476:SNR56,57.96088845,3.84547478,62.83625694,1.448839766,0.833261204
chrII_88648_88838,TFIIA,RPS8A,chrII_88648_88838:RPS8A,57.96088845,3.84547478,56.81379656,1.161046012,0.961405154
chrII_89171_90054,TFIIA,YBL071C-B,chrII_89171_90054:YBL071C-B,57.96088845,3.84547478,58.48562754,1.389733349,0.867806085
chrII_92201_92375,TFIIA,PRS4,chrII_92201_92375:PRS4,57.96088845,3.84547478,61.39409848,1.175783924,0.97289639
chrII_96091_96414,TFIIA,UBP13,chrII_96091_96414:UBP13,57.96088845,3.84547478,62.16054685,1.157956101,0.97082503
chrII_100030_100498,TFIIA,SEF1,chrII_100030_100498:SEF1,57.96088845,3.84547478,64.7361904,1.225625014,0.949707946
chrII_100949_101446,TFIIA,PRX1,chrII_100949_101446:PRX1,57.96088845,3.84547478,78.64796368,1.213744545,0.991871392
chrII_107388_107886,TFIIA,SKT5,chrII_107388_107886:SKT5,57.96088845,3.84547478,68.97861156,1.159048845,0.987022964
chrII_110457_110803,TFIIA,YBL059W,chrII_110457_110803:YBL059W,57.96088845,3.84547478,65.64639305,1.203234248,0.959154427
chrII_111143_111659,TFIIA,SHP1,chrII_111143_111659:SHP1,57.96088845,3.84547478,64.53886267,1.149166553,0.984221923
chrII_113364_113892,TFIIA,PTC3,chrII_113364_113892:PTC3,57.96088845,3.84547478,62.82463311,1.279789983,0.917322498
chrII_124728_125159,TFIIA,SEC17,chrII_124728_125159:SEC17,57.96088845,3.84547478,66.12380149,1.228893566,0.954372329
chrII_126444_126765,TFIIA,MOH1,chrII_126444_126765:MOH1,57.96088845,3.84547478,60.22259426,1.108870662,0.988091207
chrII_132065_132489,TFIIA,PSY4,chrII_132065_132489:PSY4,57.96088845,3.84547478,57.49637642,1.19927011,0.958988093
chrII_135415_136817,TFIIA,YBL044W,chrII_135415_136817:YBL044W,57.96088845,3.84547478,64.43878401,1.237201525,0.943956914
chrII_140183_141442,TFIIA,PRE7,chrII_140183_141442:PRE7,57.96088845,3.84547478,64.99918177,1.202255926,0.961516974
chrII_142785_143253,TFIIA,ERD2,chrII_142785_143253:ERD2,57.96088845,3.84547478,68.39250451,1.166467095,0.984646507
chrII_145730_146255,TFIIA,MRPL16,chrII_145730_146255:MRPL16,57.96088845,3.84547478,61.5999777,1.150282489,0.981638434
chrII_146861_147206,TFIIA,APL3,chrII_146861_147206:APL3,57.96088845,3.84547478,69.56357246,1.102497145,0.993887204
chrII_159548_160176,TFIIA,RIB1,chrII_159548_160176:RIB1,57.96088845,3.84547478,70.80608205,1.180065457,0.983889663
chrII_163742_164993,TFIIA,PET9,chrII_163742_164993:PET9,57.96088845,3.84547478,62.18282642,1.303422615,0.906775127
chrII_165136_165356,TFIIA,YBL029C-A,chrII_165136_165356:YBL029C-A,57.96088845,3.84547478,79.31932894,1.177341142,0.984181867
chrII_166786_167198,TFIIA,YBL028C,chrII_166786_167198:YBL028C,57.96088845,3.84547478,68.26060017,1.102976944,0.993824484
chrII_167806_168707,TFIIA,RPL19B,chrII_167806_168707:RPL19B,57.96088845,3.84547478,58.02462106,1.412025451,0.856629085
chrII_170083_170653,TFIIA,LSM2,chrII_170083_170653:LSM2,57.96088845,3.84547478,64.54096675,1.125475942,0.990072611
chrII_172392_172599,TFIIA,NCL1,chrII_172392_172599:NCL1,57.96088845,3.84547478,64.71212941,1.256205994,0.927862896
chrII_181203_181625,TFIIA,PIM1,chrII_181203_181625:PIM1,57.96088845,3.84547478,68.09483593,1.159177665,0.986330277
chrII_191682_192488,TFIIA,FUS3,chrII_191682_192488:FUS3,57.96088845,3.84547478,63.68471662,1.14560263,0.982421667
chrII_193695_194210,TFIIA,ACH1,chrII_193695_194210:ACH1,57.96088845,3.84547478,63.85717105,1.178280498,0.964696137
chrII_197427_197991,TFIIA,tG(GCC)B,chrII_197427_197991:tG(GCC)B,57.96088845,3.84547478,63.48653407,1.169313371,0.973022837
chrII_203302_203542,TFIIA,SCT1,chrII_203302_203542:SCT1,57.96088845,3.84547478,72.49343581,1.17091989,0.993830055
chrII_206875_207174,TFIIA,YBL010C,chrII_206875_207174:YBL010C,57.96088845,3.84547478,60.16211075,1.189055908,0.959416884
chrII_216269_216637,TFIIA,SLA1,chrII_216269_216637:SLA1,57.96088845,3.84547478,69.13935057,1.162462546,0.98903882
chrII_216877_217586,TFIIA,LDB7,chrII_216877_217586:LDB7,57.96088845,3.84547478,69.58166055,1.149798114,0.988417081
chrII_221727_222182,TFIIA,YBL005W-B,chrII_221727_222182:YBL005W-B,57.96088845,3.84547478,64.08313895,1.101899438,0.992855556
chrII_223055_223302,TFIIA,YBL005W-B,chrII_223055_223302:YBL005W-B,57.96088845,3.84547478,59.83496703,0.996650979,0.969042777
chrII_226597_227179,TFIIA,tS(AGA)B,chrII_226597_227179:tS(AGA)B,57.96088845,3.84547478,58.85253309,1.115561542,0.985361729
chrII_227415_227587,TFIIA,UTP20,chrII_227415_227587:UTP20,57.96088845,3.84547478,57.35231037,1.258096856,0.934116188
chrII_235307_237171,TFIIA,HTB2,chrII_235307_237171:HTB2,57.96088845,3.84547478,63.0948756,1.347324435,0.868144679
chrII_237245_238577,TFIIA,ECM15,chrII_237245_238577:ECM15,57.96088845,3.84547478,61.9551651,1.125618199,0.963567141
chrII_241300_241706,TFIIA,NTH2,chrII_241300_241706:NTH2,57.96088845,3.84547478,69.48203846,1.207190501,0.971214188
chrII_242481_242884,TFIIA,RER2,chrII_242481_242884:RER2,57.96088845,3.84547478,65.67164294,1.157856727,0.983946006
chrII_245579_245992,TFIIA,GPI18,chrII_245579_245992:GPI18,57.96088845,3.84547478,63.64248708,1.203408107,0.959848242
chrII_255081_257036,TFIIA,HHT1,chrII_255081_257036:HHT1,57.96088845,3.84547478,65.83918558,1.273307853,0.91339812
chrII_257875_258149,TFIIA,IPP1,chrII_257875_258149:IPP1,57.96088845,3.84547478,64.02986871,1.233336708,0.951273194
chrII_259851_260470,TFIIA,YBR012W-B,chrII_259851_260470:YBR012W-B,57.96088845,3.84547478,62.84872035,1.059094271,0.989559617
chrII_260596_260906,TFIIA,YBR012W-B,chrII_260596_260906:YBR012W-B,57.96088845,3.84547478,62.2511519,1.081550119,0.99076408
chrII_261114_261282,TFIIA,YBR012W-B,chrII_261114_261282:YBR012W-B,57.96088845,3.84547478,53.99805152,0.980457743,0.979709935
chrII_261919_262068,TFIIA,YBR012W-B,chrII_261919_262068:YBR012W-B,57.96088845,3.84547478,64.07363074,1.048954637,0.97253238
chrII_263836_264079,TFIIA,YBR013C,chrII_263836_264079:YBR013C,57.96088845,3.84547478,58.37364146,1.062093754,0.977520659
chrII_265103_265292,TFIIA,YBR013C,chrII_265103_265292:YBR013C,57.96088845,3.84547478,58.07133654,1.031898359,0.988088453
chrII_269490_269755,TFIIA,MNN2,chrII_269490_269755:MNN2,57.96088845,3.84547478,69.04789421,1.160962196,0.984428447
chrII_270043_270308,TFIIA,YBR016W,chrII_270043_270308:YBR016W,57.96088845,3.84547478,67.23794548,1.113337609,0.994921925
chrII_275115_276030,TFIIA,GAL7,chrII_275115_276030:GAL7,57.96088845,3.84547478,61.50910892,1.414527851,0.833234271
chrII_276605_276830,TFIIA,GAL7,chrII_276605_276830:GAL7,57.96088845,3.84547478,56.22531038,1.230346628,0.913356119
chrII_277972_279439,TFIIA,GAL1,chrII_277972_279439:GAL1,57.96088845,3.84547478,60.73933992,1.439364263,0.821794199
chrII_280736_280942,TFIIA,FUR4,chrII_280736_280942:FUR4,57.96088845,3.84547478,54.92721418,1.304241197,0.878811412
chrII_283459_283694,TFIIA,POA1,chrII_283459_283694:POA1,57.96088845,3.84547478,69.05063902,1.155062812,0.991760098
chrII_287884_288219,TFIIA,CHS3,chrII_287884_288219:CHS3,57.96088845,3.84547478,66.01285825,1.163528227,0.979826546
chrII_291730_292337,TFIIA,OLA1,chrII_291730_292337:OLA1,57.96088845,3.84547478,58.74750768,1.422255708,0.844670506
chrII_293925_294258,TFIIA,ETR1,chrII_293925_294258:ETR1,57.96088845,3.84547478,71.48885577,1.164287526,0.987882161
chrII_297644_298117,TFIIA,CDS1,chrII_297644_298117:CDS1,57.96088845,3.84547478,63.83840082,1.184606022,0.970360364
chrII_299824_300464,TFIIA,RPL4A,chrII_299824_300464:RPL4A,57.96088845,3.84547478,60.82296672,1.342098757,0.890816713
chrII_301723_302081,TFIIA,EDS1,chrII_301723_302081:EDS1,57.96088845,3.84547478,64.00949349,1.198507032,0.960043217
chrII_305829_306427,TFIIA,HMT1,chrII_305829_306427:HMT1,57.96088845,3.84547478,65.49596893,1.17378657,0.979375777
chrII_306894_307665,TFIIA,SNR161,chrII_306894_307665:SNR161,57.96088845,3.84547478,65.34873119,1.243969191,0.944359605
chrII_310133_310603,TFIIA,CSG2,chrII_310133_310603:CSG2,57.96088845,3.84547478,64.78747257,1.224802471,0.953069432
chrII_311499_311945,TFIIA,CHS2,chrII_311499_311945:CHS2,57.96088845,3.84547478,71.58077175,1.149170333,0.993351794
chrII_315217_315685,TFIIA,ATP3,chrII_315217_315685:ATP3,57.96088845,3.84547478,60.3692088,1.391255432,0.857306238
chrII_318097_318309,TFIIA,FAT1,chrII_318097_318309:FAT1,57.96088845,3.84547478,72.57341677,1.162460589,0.987291829
chrII_323971_324251,TFIIA,QDR3,chrII_323971_324251:QDR3,57.96088845,3.84547478,66.34257603,1.119248616,0.991434735
chrII_326057_326271,TFIIA,TCM62,chrII_326057_326271:TCM62,57.96088845,3.84547478,71.76118654,1.17093508,0.990017369
chrII_326684_327046,TFIIA,tV(UAC)B,chrII_326684_327046:tV(UAC)B,57.96088845,3.84547478,66.24335403,1.128362046,0.993371742
chrII_332372_333028,TFIIA,RPS11B,chrII_332372_333028:RPS11B,57.96088845,3.84547478,60.69361989,1.369473337,0.874944603
chrII_336830_337268,TFIIA,REB1,chrII_336830_337268:REB1,57.96088845,3.84547478,61.03041524,1.172527838,0.9661088
chrII_338283_338824,TFIIA,REG2,chrII_338283_338824:REG2,57.96088845,3.84547478,62.26079318,1.164309238,0.973033456
chrII_339283_339677,TFIIA,RFS1,chrII_339283_339677:RFS1,57.96088845,3.84547478,67.62829168,1.238123807,0.94947479
chrII_340679_341341,TFIIA,YBR053C,chrII_340679_341341:YBR053C,57.96088845,3.84547478,64.39527939,1.156396724,0.983803627
chrII_341502_341756,TFIIA,YBR053C,chrII_341502_341756:YBR053C,57.96088845,3.84547478,74.82379735,1.13090369,0.993084663
chrII_342525_342799,TFIIA,YRO2,chrII_342525_342799:YRO2,57.96088845,3.84547478,65.44643617,1.117060254,0.989698037
chrII_344063_344248,TFIIA,YRO2,chrII_344063_344248:YRO2,57.96088845,3.84547478,68.9138947,1.103510519,0.992224121
chrII_347263_347966,TFIIA,tL(UAA)B2,chrII_347263_347966:tL(UAA)B2,57.96088845,3.84547478,64.97891111,1.2032484,0.964647546
chrII_350665_351160,TFIIA,tQ(UUG)B,chrII_350665_351160:tQ(UUG)B,57.96088845,3.84547478,61.94393465,1.14407248,0.984673981
chrII_356549_356723,TFIIA,TSC3,chrII_356549_356723:TSC3,57.96088845,3.84547478,67.54528982,1.168178948,0.980822498
chrII_360072_360504,TFIIA,AKL1,chrII_360072_360504:AKL1,57.96088845,3.84547478,67.42607612,1.149562546,0.990985209
chrII_362545_362942,TFIIA,ORC2,chrII_362545_362942:ORC2,57.96088845,3.84547478,64.52667499,1.172342337,0.976346265
chrII_365703_365964,TFIIA,TRM7,chrII_365703_365964:TRM7,57.96088845,3.84547478,61.53329763,1.175780131,0.967852651
chrII_372515_373299,TFIIA,TIP1,chrII_372515_373299:TIP1,57.96088845,3.84547478,68.50457613,1.182720621,0.974623823
chrII_375229_376404,TFIIA,BAP2,chrII_375229_376404:BAP2,57.96088845,3.84547478,61.82976924,1.31881932,0.901794723
chrII_378341_378914,TFIIA,TAT1,chrII_378341_378914:TAT1,57.96088845,3.84547478,65.35157374,1.228815975,0.954265899
chrII_379897_380575,TFIIA,YBR071W,chrII_379897_380575:YBR071W,57.96088845,3.84547478,64.9332735,1.204591842,0.962927926
chrII_381003_382154,TFIIA,HSP26,chrII_381003_382154:HSP26,57.96088845,3.84547478,66.58899149,1.189167816,0.966436365
chrII_382847_383287,TFIIA,RDH54,chrII_382847_383287:RDH54,57.96088845,3.84547478,78.80383646,1.158013266,0.986892021
chrII_391327_393542,TFIIA,SLM4,chrII_391327_393542:SLM4,57.96088845,3.84547478,64.40658592,1.241418002,0.942931766
chrII_398166_398473,TFIIA,RPG1,chrII_398166_398473:RPG1,57.96088845,3.84547478,60.94560184,1.251978133,0.932151946
chrII_405504_406178,TFIIA,tR(UCU)B,chrII_405504_406178:tR(UCU)B,57.96088845,3.84547478,64.46066096,1.130697458,0.989203708
chrII_406960_407650,TFIIA,UBC4,chrII_406960_407650:UBC4,57.96088845,3.84547478,60.76044145,1.204363777,0.94863037
chrII_408506_409276,TFIIA,TEC1,chrII_408506_409276:TEC1,57.96088845,3.84547478,64.9714238,1.193660308,0.959652416
chrII_415033_415722,TFIIA,RPL19A,chrII_415033_415722:RPL19A,57.96088845,3.84547478,58.96932681,1.392171993,0.861180493
chrII_419003_419841,TFIIA,YBR085C-A,chrII_419003_419841:YBR085C-A,57.96088845,3.84547478,71.43829459,1.166155312,0.98796668
chrII_423078_423825,TFIIA,RFC5,chrII_423078_423825:RFC5,57.96088845,3.84547478,63.58870456,1.224198332,0.950817239
chrII_425701_426136,TFIIA,POL30,chrII_425701_426136:POL30,57.96088845,3.84547478,66.63341557,1.200973128,0.965697486
chrII_426371_427261,TFIIA,YBR090C,chrII_426371_427261:YBR090C,57.96088845,3.84547478,64.61489615,1.166513895,0.978863507
chrII_427306_427818,TFIIA,TIM12,chrII_427306_427818:TIM12,57.96088845,3.84547478,61.9497233,1.144688846,0.978816206
chrII_431744_432028,TFIIA,PBY1,chrII_431744_432028:PBY1,57.96088845,3.84547478,58.03140987,1.150828671,0.979560604
chrII_435627_436104,TFIIA,YBR096W,chrII_435627_436104:YBR096W,57.96088845,3.84547478,69.7645107,1.180474718,0.983391857
chrII_444475_445066,TFIIA,FES1,chrII_444475_445066:FES1,57.96088845,3.84547478,51.66269578,1.359580002,0.84103643
chrII_447345_447605,TFIIA,EXO84,chrII_447345_447605:EXO84,57.96088845,3.84547478,66.98945257,1.137316686,0.985044646
chrII_451936_452732,TFIIA,PHO88,chrII_451936_452732:PHO88,57.96088845,3.84547478,67.44727021,1.142439556,0.987941297
chrII_454523_454860,TFIIA,AIM3,chrII_454523_454860:AIM3,57.96088845,3.84547478,66.62331965,1.172857139,0.978506965
chrII_458200_458878,TFIIA,YBR109W-A,chrII_458200_458878:YBR109W-A,57.96088845,3.84547478,64.76858959,1.22510924,0.953024161
chrII_461734_462197,TFIIA,YSA1,chrII_461734_462197:YSA1,57.96088845,3.84547478,70.49134614,1.160696054,0.988141982
chrII_465838_466369,TFIIA,CYC8,chrII_465838_466369:CYC8,57.96088845,3.84547478,71.27717419,1.158588798,0.987753222
chrII_473939_474354,TFIIA,LYS2,chrII_473939_474354:LYS2,57.96088845,3.84547478,62.85636771,1.236885228,0.935418833
chrII_477004_479075,TFIIA,TEF2,chrII_477004_479075:TEF2,57.96088845,3.84547478,61.63623432,1.313309659,0.901446596
chrII_479087_479247,TFIIA,MUD1,chrII_479087_479247:MUD1,57.96088845,3.84547478,60.50438776,1.117286745,0.972390981
chrII_480929_481106,TFIIA,CBP6,chrII_480929_481106:CBP6,57.96088845,3.84547478,67.42685989,1.24605906,0.94529234
chrII_483349_483750,TFIIA,GRS1,chrII_483349_483750:GRS1,57.96088845,3.84547478,59.487992,1.331885173,0.886217382
chrII_484401_484694,TFIIA,MRPL36,chrII_484401_484694:MRPL36,57.96088845,3.84547478,60.89844768,1.258069383,0.923828486
chrII_488469_488755,TFIIA,PTC4,chrII_488469_488755:PTC4,57.96088845,3.84547478,64.19145023,1.183429576,0.97077481
chrII_490238_491024,TFIIA,MEO1,chrII_490238_491024:MEO1,57.96088845,3.84547478,73.06806193,1.206483016,0.982619662
