peakName,factorName,gene,geneLabel,Km_western,n_western,Km_nls,Vmax_nls,R2_nls
chrI_60957_61405,TFIIE,PTA1,chrI_60957_61405:PTA1,40.33515662,2.936909628,54.6085787,1.107693366,0.999186002
chrI_62648_62921,TFIIE,CDC24,chrI_62648_62921:CDC24,40.33515662,2.936909628,52.50433528,1.122808444,0.996189137
chrI_67580_68199,TFIIE,CLN3,chrI_67580_68199:CLN3,40.33515662,2.936909628,71.37785359,1.300802877,0.974682846
chrI_68609_68803,TFIIE,CYC3,chrI_68609_68803:CYC3,40.33515662,2.936909628,49.99231741,1.197726464,0.975925504
chrI_69450_69717,TFIIE,CYC3,chrI_69450_69717:CYC3,40.33515662,2.936909628,46.05865957,1.186501618,0.975885366
chrI_71355_72000,TFIIE,CDC19,chrI_71355_72000:CDC19,40.33515662,2.936909628,78.90323515,1.40199261,0.953157816
chrI_76055_76618,TFIIE,FUN12,chrI_76055_76618:FUN12,40.33515662,2.936909628,59.65953082,1.136235323,0.998313151
chrI_79565_79801,TFIIE,MTW1,chrI_79565_79801:MTW1,40.33515662,2.936909628,43.5966283,1.124841404,0.9862077
chrI_81936_82097,TFIIE,FUN19,chrI_81936_82097:FUN19,40.33515662,2.936909628,36.96670982,0.980206953,0.967016282
chrI_82357_82831,TFIIE,POP5,chrI_82357_82831:POP5,40.33515662,2.936909628,49.98583063,1.020341992,0.992386487
chrI_84384_84638,TFIIE,PRP45,chrI_84384_84638:PRP45,40.33515662,2.936909628,54.89958693,1.157172504,0.985925103
chrI_86965_87355,TFIIE,SNC1,chrI_86965_87355:SNC1,40.33515662,2.936909628,41.71299762,1.097128636,0.991672992
chrI_92231_92712,TFIIE,MYO4,chrI_92231_92712:MYO4,40.33515662,2.936909628,52.0116528,1.223601922,0.935301256
chrI_94431_94718,TFIIE,SAW1,chrI_94431_94718:SAW1,40.33515662,2.936909628,50.8806553,1.04136248,0.980871918
chrI_99713_99876,TFIIE,DRS2,chrI_99713_99876:DRS2,40.33515662,2.936909628,38.63739799,1.110157279,0.964302736
chrI_101044_101386,TFIIE,MAK16,chrI_101044_101386:MAK16,40.33515662,2.936909628,58.01580597,1.202592707,0.976919629
chrI_105852_106116,TFIIE,LTE1,chrI_105852_106116:LTE1,40.33515662,2.936909628,41.84079862,1.151219375,0.983894656
chrI_108469_108841,TFIIE,PMT2,chrI_108469_108841:PMT2,40.33515662,2.936909628,63.2571195,1.285744373,0.957898183
chrI_110328_110593,TFIIE,FUN26,chrI_110328_110593:FUN26,40.33515662,2.936909628,48.4644545,1.100245037,0.990902762
chrI_113293_113657,TFIIE,CCR4,chrI_113293_113657:CCR4,40.33515662,2.936909628,48.61320538,1.031451564,0.98124768
chrI_114522_114906,TFIIE,ATS1,chrI_114522_114906:ATS1,40.33515662,2.936909628,53.96120744,0.998097706,0.972412298
chrI_119697_120047,TFIIE,LDS1,chrI_119697_120047:LDS1,40.33515662,2.936909628,46.83104717,1.119301323,0.986739432
chrI_124571_124965,TFIIE,TPD3,chrI_124571_124965:TPD3,40.33515662,2.936909628,51.24880231,1.065616174,0.998710923
chrI_128005_128153,TFIIE,NTG1,chrI_128005_128153:NTG1,40.33515662,2.936909628,40.90762981,0.999616872,0.995225503
chrI_128949_129337,TFIIE,SYN8,chrI_128949_129337:SYN8,40.33515662,2.936909628,51.77936698,1.049365333,0.994095634
chrI_130470_130926,TFIIE,CYS3,chrI_130470_130926:CYS3,40.33515662,2.936909628,62.94802765,1.231173785,0.98124735
chrI_132084_132273,TFIIE,SWC3,chrI_132084_132273:SWC3,40.33515662,2.936909628,51.86706682,1.036200449,0.990482979
chrI_135590_135908,TFIIE,MDM10,chrI_135590_135908:MDM10,40.33515662,2.936909628,53.95659144,1.021029903,0.985263374
chrI_138283_138764,TFIIE,ERP2,chrI_138283_138764:ERP2,40.33515662,2.936909628,55.13722604,1.051978328,0.986494175
chrI_141178_142504,TFIIE,EFB1,chrI_141178_142504:EFB1,40.33515662,2.936909628,72.05264566,1.329700861,0.954533069
chrI_143411_143744,TFIIE,VPS8,chrI_143411_143744:VPS8,40.33515662,2.936909628,51.3292964,1.139011671,0.984483513
chrI_151063_151408,TFIIE,TFC3,chrI_151063_151408:TFC3,40.33515662,2.936909628,46.70538568,0.989185165,0.984632748
chrI_151834_152351,TFIIE,NUP60,chrI_151834_152351:NUP60,40.33515662,2.936909628,53.91596744,1.148728008,0.970894689
chrI_154557_155062,TFIIE,ERP1,chrI_154557_155062:ERP1,40.33515662,2.936909628,63.01576154,1.138229476,0.994039377
chrI_158552_159011,TFIIE,RFA1,chrI_158552_159011:RFA1,40.33515662,2.936909628,50.44779283,1.032501625,0.993608181
chrI_160265_160805,TFIIE,SEN34,chrI_160265_160805:SEN34,40.33515662,2.936909628,45.63972101,1.109677432,0.947754613
chrI_164832_166322,TFIIE,YAR010C,chrI_164832_166322:YAR010C,40.33515662,2.936909628,49.13986792,1.110051201,0.991189631
chrI_168893_169402,TFIIE,ADE1,chrI_168893_169402:ADE1,40.33515662,2.936909628,53.32552063,1.108648309,0.994520025
chrI_171522_172218,TFIIE,KIN3,chrI_171522_172218:KIN3,40.33515662,2.936909628,53.99664859,1.1182554,0.986127975
chrI_175071_175409,TFIIE,CDC15,chrI_175071_175409:CDC15,40.33515662,2.936909628,57.17974227,1.034167475,0.982618719
chrI_179989_180332,TFIIE,YAR023C,chrI_179989_180332:YAR023C,40.33515662,2.936909628,51.7343894,1.032542295,0.989744261
chrI_181005_181151,TFIIE,SUP56,chrI_181005_181151:SUP56,40.33515662,2.936909628,42.6825504,1.051780447,0.998596535
chrI_183416_183832,TFIIE,UIP3,chrI_183416_183832:UIP3,40.33515662,2.936909628,55.23931611,1.011459169,0.972410991
chrI_192462_192657,TFIIE,SWH1,chrI_192462_192657:SWH1,40.33515662,2.936909628,47.41891246,1.163465417,0.981624545
chrI_207630_207791,TFIIE,YAR053W,chrI_207630_207791:YAR053W,40.33515662,2.936909628,57.36909739,1.017320875,0.964684107
chrI_222807_223384,TFIIE,YAR068W,chrI_222807_223384:YAR068W,40.33515662,2.936909628,52.75069918,1.153961424,0.983866344
chrI_224786_225478,TFIIE,YAR070C,chrI_224786_225478:YAR070C,40.33515662,2.936909628,46.48898895,1.066977223,0.99026127
chrII_3673_4094,TFIIE,YBL112C,chrII_3673_4094:YBL112C,40.33515662,2.936909628,43.69326888,1.025220204,0.997723186
chrII_5204_5507,TFIIE,YBL111C,chrII_5204_5507:YBL111C,40.33515662,2.936909628,43.29074351,1.098165724,0.988946652
chrII_9114_9406,TFIIE,YBL107W-A,chrII_9114_9406:YBL107W-A,40.33515662,2.936909628,42.08182561,1.104618382,0.912200592
chrII_10429_10681,TFIIE,MIX23,chrII_10429_10681:MIX23,40.33515662,2.936909628,52.40553224,1.072130631,0.992961436
chrII_17794_18134,TFIIE,PKC1,chrII_17794_18134:PKC1,40.33515662,2.936909628,55.27459844,1.0437421,0.990025251
chrII_21156_21427,TFIIE,SEA4,chrII_21156_21427:SEA4,40.33515662,2.936909628,48.87106405,1.150574348,0.968204313
chrII_23663_24181,TFIIE,SFT2,chrII_23663_24181:SFT2,40.33515662,2.936909628,52.69808576,1.074174696,0.994942983
chrII_28176_28780,TFIIE,YBL100W-C,chrII_28176_28780:YBL100W-C,40.33515662,2.936909628,46.6962876,1.057914761,0.997476804
chrII_30565_31066,TFIIE,YBL100W-B,chrII_30565_31066:YBL100W-B,40.33515662,2.936909628,43.53956594,0.945083569,0.968477556
chrII_36090_37127,TFIIE,tF(GAA)B,chrII_36090_37127:tF(GAA)B,40.33515662,2.936909628,69.06092148,1.288373214,0.967677228
chrII_40671_40913,TFIIE,BRN1,chrII_40671_40913:BRN1,40.33515662,2.936909628,46.07261283,1.01360113,0.993512469
chrII_44896_45959,TFIIE,ROX3,chrII_44896_45959:ROX3,40.33515662,2.936909628,68.43109712,1.274126702,0.979473107
chrII_46514_46711,TFIIE,SCS22,chrII_46514_46711:SCS22,40.33515662,2.936909628,48.6555352,1.021581351,0.994170357
chrII_48535_48913,TFIIE,MAP2,chrII_48535_48913:MAP2,40.33515662,2.936909628,52.04886646,1.053942632,0.996931686
chrII_49333_49658,TFIIE,AVT5,chrII_49333_49658:AVT5,40.33515662,2.936909628,47.47136266,1.046265827,0.997572814
chrII_59329_59741,TFIIE,TEL1,chrII_59329_59741:TEL1,40.33515662,2.936909628,45.30692838,1.148851652,0.950635928
chrII_60461_61177,TFIIE,RPL23A,chrII_60461_61177:RPL23A,40.33515662,2.936909628,70.68359905,1.338094552,0.950128216
chrII_62570_62806,TFIIE,YBL086C,chrII_62570_62806:YBL086C,40.33515662,2.936909628,55.0083066,1.117791511,0.995016256
chrII_63561_63869,TFIIE,BOI1,chrII_63561_63869:BOI1,40.33515662,2.936909628,46.18211691,1.094136643,0.997353325
chrII_69424_69700,TFIIE,CDC27,chrII_69424_69700:CDC27,40.33515662,2.936909628,47.24445671,1.181763447,0.978399561
chrII_71093_71711,TFIIE,ALG3,chrII_71093_71711:ALG3,40.33515662,2.936909628,49.59086676,1.125017836,0.988477668
chrII_74667_75338,TFIIE,NUP170,chrII_74667_75338:NUP170,40.33515662,2.936909628,62.51495229,1.119603962,0.992017242
chrII_80583_80946,TFIIE,ATG8,chrII_80583_80946:ATG8,40.33515662,2.936909628,45.04289231,0.93768001,0.959682046
chrII_84097_84602,TFIIE,ILS1,chrII_84097_84602:ILS1,40.33515662,2.936909628,58.71237773,1.174967178,0.990139598
chrII_87600_88485,TFIIE,SNR56,chrII_87600_88485:SNR56,40.33515662,2.936909628,76.46019963,1.337200745,0.97937119
chrII_89123_90090,TFIIE,YBL071C-B,chrII_89123_90090:YBL071C-B,40.33515662,2.936909628,67.30361196,1.253832631,0.982524402
chrII_90440_90750,TFIIE,YBL071C,chrII_90440_90750:YBL071C,40.33515662,2.936909628,44.59033107,1.02827301,0.987418417
chrII_92076_92497,TFIIE,PRS4,chrII_92076_92497:PRS4,40.33515662,2.936909628,51.39967911,1.060479625,0.998760958
chrII_96014_96551,TFIIE,UBP13,chrII_96014_96551:UBP13,40.33515662,2.936909628,54.29256236,1.202784342,0.944640638
chrII_99964_100784,TFIIE,SEF1,chrII_99964_100784:SEF1,40.33515662,2.936909628,59.54326888,1.092050105,0.995406384
chrII_100964_101382,TFIIE,PRX1,chrII_100964_101382:PRX1,40.33515662,2.936909628,52.88517402,1.131907193,0.995950784
chrII_107306_107991,TFIIE,SKT5,chrII_107306_107991:SKT5,40.33515662,2.936909628,51.03053298,1.111819917,0.992993413
chrII_110261_110854,TFIIE,CMC2,chrII_110261_110854:CMC2,40.33515662,2.936909628,50.88291993,1.142945885,0.985304081
chrII_111124_111559,TFIIE,SHP1,chrII_111124_111559:SHP1,40.33515662,2.936909628,53.44307055,1.072620742,0.995253918
chrII_113328_113907,TFIIE,PTC3,chrII_113328_113907:PTC3,40.33515662,2.936909628,56.61887956,1.163023668,0.992628113
chrII_116711_116956,TFIIE,YBL055C,chrII_116711_116956:YBL055C,40.33515662,2.936909628,46.29440481,1.095309247,0.99077995
chrII_117288_117583,TFIIE,TOD6,chrII_117288_117583:TOD6,40.33515662,2.936909628,48.99328568,1.254245853,0.951178552
chrII_121940_122269,TFIIE,SAS3,chrII_121940_122269:SAS3,40.33515662,2.936909628,46.77546397,1.088788738,0.985733314
chrII_124669_125208,TFIIE,PIN4,chrII_124669_125208:PIN4,40.33515662,2.936909628,55.2370307,1.117603325,0.995015017
chrII_127438_127689,TFIIE,RRT1,chrII_127438_127689:RRT1,40.33515662,2.936909628,46.73846838,1.085458826,0.980037972
chrII_132023_132508,TFIIE,PSY4,chrII_132023_132508:PSY4,40.33515662,2.936909628,52.27268255,1.163140388,0.986487161
chrII_135351_136901,TFIIE,YBL044W,chrII_135351_136901:YBL044W,40.33515662,2.936909628,62.19742977,1.285437369,0.952302696
chrII_140133_140508,TFIIE,FUI1,chrII_140133_140508:FUI1,40.33515662,2.936909628,66.47965572,1.240867571,0.98169208
chrII_140818_141503,TFIIE,PRE7,chrII_140818_141503:PRE7,40.33515662,2.936909628,54.35056485,1.162576465,0.990454112
chrII_142743_143374,TFIIE,ERD2,chrII_142743_143374:ERD2,40.33515662,2.936909628,61.50446863,1.095377436,0.988711229
chrII_145575_146347,TFIIE,MRPL16,chrII_145575_146347:MRPL16,40.33515662,2.936909628,60.25287235,1.24516987,0.960977265
chrII_146834_147250,TFIIE,APL3,chrII_146834_147250:APL3,40.33515662,2.936909628,45.06965947,1.071991257,0.998832921
chrII_151101_151537,TFIIE,YBL036C,chrII_151101_151537:YBL036C,40.33515662,2.936909628,58.54600501,1.133949351,0.9840296
chrII_153536_154028,TFIIE,POL12,chrII_153536_154028:POL12,40.33515662,2.936909628,43.25367738,0.970291728,0.984716089
chrII_158334_158626,TFIIE,STU1,chrII_158334_158626:STU1,40.33515662,2.936909628,45.52266674,1.119747305,0.985689231
chrII_159573_160191,TFIIE,RIB1,chrII_159573_160191:RIB1,40.33515662,2.936909628,50.3875038,1.12488147,0.994459875
chrII_161438_161779,TFIIE,SHE1,chrII_161438_161779:SHE1,40.33515662,2.936909628,39.3993234,1.069799107,0.981508881
chrII_163724_165028,TFIIE,PET9,chrII_163724_165028:PET9,40.33515662,2.936909628,65.87831723,1.288235609,0.964158462
chrII_165935_166189,TFIIE,YBL029W,chrII_165935_166189:YBL029W,40.33515662,2.936909628,62.66954816,1.064508883,0.973161236
chrII_167746_168751,TFIIE,RPL19B,chrII_167746_168751:RPL19B,40.33515662,2.936909628,67.12598515,1.251902788,0.983370572
chrII_169828_170715,TFIIE,LSM2,chrII_169828_170715:LSM2,40.33515662,2.936909628,51.01174442,1.104238248,0.987156735
chrII_171152_171531,TFIIE,RRN10,chrII_171152_171531:RRN10,40.33515662,2.936909628,49.02804861,1.099111253,0.980038779
chrII_172298_172664,TFIIE,NCL1,chrII_172298_172664:NCL1,40.33515662,2.936909628,65.8271629,1.209473945,0.985892302
chrII_177453_177759,TFIIE,MCM2,chrII_177453_177759:MCM2,40.33515662,2.936909628,45.17570241,1.076310128,0.984110608
chrII_181253_181568,TFIIE,PIM1,chrII_181253_181568:PIM1,40.33515662,2.936909628,50.01962618,1.015023119,0.989202158
chrII_182019_182437,TFIIE,HAP3,chrII_182019_182437:HAP3,40.33515662,2.936909628,53.78772441,1.023392995,0.985087872
chrII_184244_184561,TFIIE,APN2,chrII_184244_184561:APN2,40.33515662,2.936909628,43.25841909,1.09033942,0.978913101
chrII_186413_186644,TFIIE,POP8,chrII_186413_186644:POP8,40.33515662,2.936909628,43.00910735,1.182178147,0.960685067
chrII_191640_192024,TFIIE,PEP1,chrII_191640_192024:PEP1,40.33515662,2.936909628,44.32916245,1.113628878,0.990127365
chrII_193660_194368,TFIIE,ACH1,chrII_193660_194368:ACH1,40.33515662,2.936909628,57.07460423,1.185026835,0.989451134
chrII_201670_202052,TFIIE,RRN6,chrII_201670_202052:RRN6,40.33515662,2.936909628,49.88212769,1.107918845,0.990961916
chrII_203280_203584,TFIIE,SCT1,chrII_203280_203584:SCT1,40.33515662,2.936909628,48.72595879,1.016548985,0.985782551
chrII_206843_207278,TFIIE,YBL010C,chrII_206843_207278:YBL010C,40.33515662,2.936909628,49.84376683,0.993226051,0.981404325
chrII_209428_209633,TFIIE,YBL008W-A,chrII_209428_209633:YBL008W-A,40.33515662,2.936909628,46.1821926,1.006107268,0.986859762
chrII_216240_216579,TFIIE,SLA1,chrII_216240_216579:SLA1,40.33515662,2.936909628,53.86530293,1.145027827,0.992894952
chrII_217024_217568,TFIIE,LDB7,chrII_217024_217568:LDB7,40.33515662,2.936909628,48.5227001,1.072038724,0.996049756
chrII_220809_221213,TFIIE,YBL005W-A,chrII_220809_221213:YBL005W-A,40.33515662,2.936909628,47.67244762,1.099818562,0.951761151
chrII_221788_222196,TFIIE,YBL005W-B,chrII_221788_222196:YBL005W-B,40.33515662,2.936909628,43.47189042,1.057036698,0.998304679
chrII_226584_226933,TFIIE,tS(AGA)B,chrII_226584_226933:tS(AGA)B,40.33515662,2.936909628,34.48519372,0.986888495,0.946010591
chrII_227342_227724,TFIIE,UTP20,chrII_227342_227724:UTP20,40.33515662,2.936909628,56.61468824,1.130311665,0.988639235
chrII_235274_236920,TFIIE,HTA2,chrII_235274_236920:HTA2,40.33515662,2.936909628,68.25506509,1.316886161,0.949483016
chrII_237151_237968,TFIIE,ECM15,chrII_237151_237968:ECM15,40.33515662,2.936909628,46.90995673,1.106482634,0.98353733
chrII_238281_238578,TFIIE,ECM15,chrII_238281_238578:ECM15,40.33515662,2.936909628,41.98091005,0.925709633,0.89676753
chrII_241202_241791,TFIIE,NTH2,chrII_241202_241791:NTH2,40.33515662,2.936909628,56.94881791,1.133544292,0.987044191
chrII_242449_242904,TFIIE,RER2,chrII_242449_242904:RER2,40.33515662,2.936909628,57.91948612,1.128186158,0.997662948
chrII_245495_245986,TFIIE,GPI18,chrII_245495_245986:GPI18,40.33515662,2.936909628,53.52333185,1.1521265,0.974754521
chrII_250875_251187,TFIIE,DSF2,chrII_250875_251187:DSF2,40.33515662,2.936909628,45.91610823,1.110079257,0.976580832
chrII_254287_256981,TFIIE,HHF1,chrII_254287_256981:HHF1,40.33515662,2.936909628,58.0289554,1.257460032,0.946406739
chrII_257830_258362,TFIIE,IPP1,chrII_257830_258362:IPP1,40.33515662,2.936909628,55.34635449,1.153888935,0.983648354
chrII_260121_260939,TFIIE,YBR012W-B,chrII_260121_260939:YBR012W-B,40.33515662,2.936909628,42.10238967,1.082247517,0.996896593
chrII_265079_265304,TFIIE,YBR013C,chrII_265079_265304:YBR013C,40.33515662,2.936909628,25.44739052,0.978008878,0.817274356
chrII_267220_267530,TFIIE,GRX7,chrII_267220_267530:GRX7,40.33515662,2.936909628,56.57345658,0.984012454,0.946157771
chrII_269452_269832,TFIIE,MNN2,chrII_269452_269832:MNN2,40.33515662,2.936909628,57.39504804,1.118972356,0.993282516
chrII_270048_270338,TFIIE,YBR016W,chrII_270048_270338:YBR016W,40.33515662,2.936909628,56.92567794,1.137576714,0.998298953
chrII_273607_273926,TFIIE,KAP104,chrII_273607_273926:KAP104,40.33515662,2.936909628,52.0671659,1.124657322,0.983923885
chrII_274451_276494,TFIIE,GAL7,chrII_274451_276494:GAL7,40.33515662,2.936909628,67.45059656,1.28672567,0.964053213
chrII_277307_279911,TFIIE,GAL10,chrII_277307_279911:GAL10,40.33515662,2.936909628,73.36995681,1.382990558,0.932683819
chrII_280064_281553,TFIIE,FUR4,chrII_280064_281553:FUR4,40.33515662,2.936909628,46.29322979,1.220931183,0.943976257
chrII_283403_283803,TFIIE,POA1,chrII_283403_283803:POA1,40.33515662,2.936909628,40.78009484,1.072780507,0.997376774
chrII_287848_288384,TFIIE,CHS3,chrII_287848_288384:CHS3,40.33515662,2.936909628,58.72701122,1.036390614,0.976586276
chrII_291644_292480,TFIIE,OLA1,chrII_291644_292480:OLA1,40.33515662,2.936909628,66.23498603,1.284031547,0.963229046
chrII_293912_294276,TFIIE,ETR1,chrII_293912_294276:ETR1,40.33515662,2.936909628,53.02761084,1.090717399,0.996895147
chrII_295942_296363,TFIIE,YPK3,chrII_295942_296363:YPK3,40.33515662,2.936909628,61.18486752,1.237231527,0.947238904
chrII_297677_298289,TFIIE,CDS1,chrII_297677_298289:CDS1,40.33515662,2.936909628,49.77993093,1.195456386,0.973484384
chrII_299745_300400,TFIIE,RPL4A,chrII_299745_300400:RPL4A,40.33515662,2.936909628,70.4758319,1.345628338,0.953029286
chrII_301214_302120,TFIIE,YBR032W,chrII_301214_302120:YBR032W,40.33515662,2.936909628,52.57624327,1.084553858,0.998227834
chrII_305845_306433,TFIIE,HMT1,chrII_305845_306433:HMT1,40.33515662,2.936909628,58.95970787,1.176791858,0.987954023
chrII_306870_307793,TFIIE,SNR161,chrII_306870_307793:SNR161,40.33515662,2.936909628,61.45509901,1.174633613,0.987231689
chrII_310188_310598,TFIIE,CSG2,chrII_310188_310598:CSG2,40.33515662,2.936909628,61.17122246,1.068664312,0.985124863
chrII_311410_311979,TFIIE,CHS2,chrII_311410_311979:CHS2,40.33515662,2.936909628,50.04294228,1.145315218,0.986377985
chrII_314924_315828,TFIIE,ATP3,chrII_314924_315828:ATP3,40.33515662,2.936909628,60.41972719,1.24070715,0.969120389
chrII_318058_318365,TFIIE,FAT1,chrII_318058_318365:FAT1,40.33515662,2.936909628,44.2645704,1.207485043,0.952483936
chrII_321536_321882,TFIIE,CST26,chrII_321536_321882:CST26,40.33515662,2.936909628,45.52136928,1.007969825,0.986916601
chrII_323955_324323,TFIIE,QDR3,chrII_323955_324323:QDR3,40.33515662,2.936909628,42.86871136,1.177135364,0.975572151
chrII_325966_326430,TFIIE,TCM62,chrII_325966_326430:TCM62,40.33515662,2.936909628,50.7234335,1.109117306,0.994489612
chrII_331425_331873,TFIIE,ZTA1,chrII_331425_331873:ZTA1,40.33515662,2.936909628,42.38871313,1.108644829,0.991281237
chrII_332401_333106,TFIIE,RPS11B,chrII_332401_333106:RPS11B,40.33515662,2.936909628,63.42778726,1.250214467,0.973068839
chrII_336773_337095,TFIIE,REB1,chrII_336773_337095:REB1,40.33515662,2.936909628,45.5888447,1.091241307,0.995681168
chrII_338205_338877,TFIIE,REG2,chrII_338205_338877:REG2,40.33515662,2.936909628,44.33257307,1.042687387,0.998352277
chrII_339219_339698,TFIIE,RFS1,chrII_339219_339698:RFS1,40.33515662,2.936909628,62.9533992,1.129759961,0.993527328
chrII_340640_341602,TFIIE,YBR053C,chrII_340640_341602:YBR053C,40.33515662,2.936909628,50.24125093,1.100532736,0.982495453
chrII_342494_342860,TFIIE,YRO2,chrII_342494_342860:YRO2,40.33515662,2.936909628,59.45436659,1.182712272,0.95004427
chrII_344020_344335,TFIIE,YRO2,chrII_344020_344335:YRO2,40.33515662,2.936909628,48.63475764,1.078241522,0.997214346
chrII_347139_348022,TFIIE,tL(UAA)B2,chrII_347139_348022:tL(UAA)B2,40.33515662,2.936909628,51.88700961,1.122665436,0.975955375
chrII_350610_351239,TFIIE,tQ(UUG)B,chrII_350610_351239:tQ(UUG)B,40.33515662,2.936909628,47.02631796,1.121238716,0.977706296
chrII_353277_353516,TFIIE,MUM2,chrII_353277_353516:MUM2,40.33515662,2.936909628,46.14125295,1.116291166,0.98855116
chrII_355909_356243,TFIIE,UBP14,chrII_355909_356243:UBP14,40.33515662,2.936909628,46.80409758,1.019006724,0.995417356
chrII_356447_356766,TFIIE,TSC3,chrII_356447_356766:TSC3,40.33515662,2.936909628,52.52010587,1.074592542,0.994859765
chrII_360129_360715,TFIIE,AKL1,chrII_360129_360715:AKL1,40.33515662,2.936909628,53.12945173,1.082300089,0.997101714
chrII_362439_363062,TFIIE,ORC2,chrII_362439_363062:ORC2,40.33515662,2.936909628,58.74723996,1.146383192,0.993676956
chrII_365603_366048,TFIIE,TRM7,chrII_365603_366048:TRM7,40.33515662,2.936909628,57.01369221,1.253235508,0.951909539
chrII_366520_366712,TFIIE,YBR062C,chrII_366520_366712:YBR062C,40.33515662,2.936909628,37.55332665,1.049787026,0.983014044
chrII_369661_369984,TFIIE,ECM2,chrII_369661_369984:ECM2,40.33515662,2.936909628,46.20997253,1.118696584,0.990760534
chrII_370701_371041,TFIIE,NRG2,chrII_370701_371041:NRG2,40.33515662,2.936909628,49.92051466,1.092611505,0.991012126
chrII_371308_371509,TFIIE,NRG2,chrII_371308_371509:NRG2,40.33515662,2.936909628,51.05658573,1.051488211,0.995053219
chrII_372531_373098,TFIIE,TIP1,chrII_372531_373098:TIP1,40.33515662,2.936909628,62.95509804,1.251842993,0.962046133
chrII_375387_376102,TFIIE,BAP2,chrII_375387_376102:BAP2,40.33515662,2.936909628,75.97047918,1.390527584,0.944192259
chrII_376253_376664,TFIIE,BAP2,chrII_376253_376664:BAP2,40.33515662,2.936909628,53.33090034,1.183240521,0.968959557
chrII_378298_378822,TFIIE,TAT1,chrII_378298_378822:TAT1,40.33515662,2.936909628,65.24897968,1.264885867,0.967927846
chrII_378963_379389,TFIIE,TAT1,chrII_378963_379389:TAT1,40.33515662,2.936909628,57.1455135,1.12018898,0.994469566
chrII_379704_380548,TFIIE,ALG14,chrII_379704_380548:ALG14,40.33515662,2.936909628,55.32148373,1.118810256,0.996339341
chrII_380949_381458,TFIIE,YBR071W,chrII_380949_381458:YBR071W,40.33515662,2.936909628,49.89042882,1.011088651,0.988782278
chrII_381768_382031,TFIIE,HSP26,chrII_381768_382031:HSP26,40.33515662,2.936909628,71.00689055,1.168276497,0.962764297
chrII_386015_386424,TFIIE,PFF1,chrII_386015_386424:PFF1,40.33515662,2.936909628,50.13242001,1.018109075,0.987586017
chrII_391261_393540,TFIIE,SLM4,chrII_391261_393540:SLM4,40.33515662,2.936909628,62.76658564,1.220449974,0.977322939
chrII_398085_398512,TFIIE,RPG1,chrII_398085_398512:RPG1,40.33515662,2.936909628,55.08697284,1.13152762,0.997175579
