chr,start,end,time,chrGene,startGene,endGene,gene,overlap,strand,dist,peakCenter,distTSStoPeakCenter
chrXIII,67892,68346,7.5808812,chrXIII,67768,67938,snR85,6236,-,0,68119,-181
chrXV,841065,841432,1.440669917,chrXV,839083,841069,YOR275C,3372,-,0,841248.5,-179.5
chrXV,772295,772547,1.841771032,chrXV,772600,774127,YOR231W,3328,+,-54,772421,-179
chrIV,87209,87600,6.986807244,chrIV,86206,87226,YDL209C,1355,-,0,87404.5,-178.5
chrXIV,336153,336580,1.842199387,chrXIV,336544,337609,YNL160W,5055,+,0,336366.5,-177.5
chrV,60839,61217,7.704919075,chrV,59669,60851,YEL050C,153,-,0,61028,-177
chrIV,835516,835821,7.644845979,chrIV,832858,835492,YDR186C,1776,-,-25,835668.5,-176.5
chrXIII,500620,501108,6.203730673,chrXIII,499455,500688,YMR116C,6427,-,0,500864,-176
chrIV,1362552,1362851,1.432206812,chrIV,1362877,1364902,YDR452W,2066,+,-27,1362701.5,-175.5
chrXIII,396816,396986,5.892895014,chrXIII,397076,397796,YMR063W,6371,+,-91,396901,-175
chrXIII,793378,793722,7.61879205,chrXIII,793725,794667,YMR262W,6590,+,-4,793550,-175
chrIV,750796,751037,4.54608756,chrIV,748612,750742,YDR146C,1731,-,-55,750916.5,-174.5
chrXVI,609941,610470,6.870983941,chrXVI,608825,610031,YPR023C,5628,-,0,610205.5,-174.5
chrXI,431139,431485,8.299060375,chrXI,431030,431138,snR87,6238,-,-2,431312,-174
chrXIII,67892,68346,7.5808812,chrXIII,68293,69700,YML102W,6186,+,0,68119,-174
chrVI,64816,65395,5.706404572,chrVI,64242,64932,YFL034C-A,2443,-,0,65105.5,-173.5
chrX,521434,522117,7.494726565,chrX,519637,521602,YJR045C,731,-,0,521775.5,-173.5
chrIV,563155,563550,1.704904232,chrIV,563526,564861,YDR055W,1636,+,0,563352.5,-173.5
chrXIII,510914,511367,7.325231769,chrXIII,511314,511569,YMR122W-A,6435,+,0,511140.5,-173.5
chrIV,1493039,1493359,5.613667815,chrIV,1492477,1493026,snR84,6216,-,-14,1493199,-173
chrIX,193183,193552,7.62132949,chrIX,191029,193195,YIL091C,2257,-,0,193367.5,-172.5
chrIX,187615,187993,5.906099204,chrIX,186516,187632,YIL094C,2254,-,0,187804,-172
chrVII,581425,581791,1.293412905,chrVII,580434,581436,YGR043C,4012,-,0,581608,-172
chrXIV,57584,57905,6.919344896,chrXIV,56445,57573,YNL307C,4904,-,-12,57744.5,-171.5
chrXV,754968,755393,1.553217103,chrXV,752213,755009,YOR219C,3316,-,0,755180.5,-171.5
chrV,335218,335500,7.063326485,chrV,333175,335188,YER088C,322,-,-31,335359,-171
chrIV,1334490,1334809,6.254007255,chrIV,1334820,1336953,YDR436W,2050,+,-12,1334649.5,-170.5
chrIV,1489701,1490235,8.637817883,chrIV,1489597,1489798,YDR524C-B,2142,-,0,1489968,-170
chrII,679948,680435,7.68698838,chrII,680361,680562,YBR230W-A,1237,+,0,680191.5,-169.5
chrIV,352549,352864,2.134029621,chrIV,352876,355378,YDL056W,1517,+,-13,352706.5,-169.5
chrXII,131350,131767,5.822366461,chrXII,131728,133987,YLL008W,4346,+,0,131558.5,-169.5
chrII,700022,700202,5.608645238,chrII,698353,699943,YBR239C,1247,-,-80,700112,-169
chrVII,699758,700152,2.248700539,chrVII,698988,699786,YGR106C,4076,-,0,699955,-169
chrV,400805,401216,7.946882955,chrV,399495,400842,YER119C,358,-,0,401010.5,-168.5
chrVII,750080,750439,3.102781561,chrVII,747949,750091,YGR128C,4102,-,0,750259.5,-168.5
chrXII,551941,552316,7.674787297,chrXII,550649,551960,YLR203C,4578,-,0,552128.5,-168.5
chrXVI,719150,719671,8.239382156,chrXVI,719148,719242,snR41,6175,-,0,719410.5,-168.5
chrVII,393635,394002,2.100580022,chrVII,393985,394504,YGL058W,3902,+,0,393818.5,-166.5
chrXIV,345953,346338,7.569522443,chrXIV,346312,347542,YNL152W,5063,+,0,346145.5,-166.5
chrXV,860881,861135,1.374033395,chrXV,861174,865593,YOR291W,3388,+,-40,861008,-166
chrIV,1127527,1127884,1.66935103,chrIV,1127871,1129374,YDR330W,1935,+,0,1127705.5,-165.5
chrIX,45783,46287,5.421525593,chrIX,46200,46815,YIL158W,2182,+,0,46035,-165
chrXIII,171088,171769,7.747210697,chrXIII,171593,172901,YML051W,6245,+,0,171428.5,-164.5
chrXIII,325512,325911,6.814217248,chrXIII,325876,327289,YMR027W,6331,+,0,325711.5,-164.5
chrVI,106836,107346,5.971215296,chrVI,107255,107585,YFL014W,2468,+,0,107091,-164
chrVI,55911,56388,7.014988878,chrVI,55365,55986,YFL038C,2439,-,0,56149.5,-163.5
chrXI,417978,418314,8.164339339,chrXI,418309,420061,YKL012W,2778,+,0,418146,-163
chrXIV,695265,695597,7.831384384,chrXIV,695594,697484,YNR038W,5267,+,0,695431,-163
chrIX,268315,268660,7.325603021,chrIX,268650,270573,YIL046W,2306,+,0,268487.5,-162.5
chrX,189383,189722,5.928545672,chrX,189715,190243,YJL122W,560,+,0,189552.5,-162.5
chrI,76122,76506,7.70521451,chrI,75042,76152,YAL036C,43,-,0,76314,-162
chrIII,107700,108048,7.555051661,chrIII,107504,107712,snR43,5873,-,0,107874,-162
chrXV,638643,638797,2.698534732,chrXV,636938,638558,YOR161C,3251,-,-86,638720,-162
chrIV,1239113,1239548,5.322596239,chrIV,1239491,1239824,YDR382W,1995,+,0,1239330.5,-160.5
chrXIII,653726,654019,7.301360069,chrXIII,654033,654417,YMR195W,6520,+,-15,653872.5,-160.5
chrX,466138,466597,7.741132,chrX,464450,466208,YJR016C,702,-,0,466367.5,-159.5
chrIII,176869,177179,5.51250756,chrIII,177183,177282,snR65,5843,+,-5,177024,-159
chrVII,867433,867795,7.144518376,chrVII,867773,869981,YGR186W,4168,+,0,867614,-159
chrXV,784498,784896,2.233588152,chrXV,784856,786744,YOR239W,3337,+,0,784697,-159
chrIV,310061,310500,5.171967496,chrIV,309801,310122,YDL081C,1492,-,0,310280.5,-158.5
chrIV,458177,458346,3.341399042,chrIV,456835,458103,YDR005C,1581,-,-75,458261.5,-158.5
chrX,461511,461829,7.251773223,chrX,461828,462425,YJR014W,700,+,0,461670,-158
chrXIII,818563,818913,2.136125246,chrXIII,815650,818581,YMR275C,6605,-,0,818738,-157
chrXVI,118109,118341,2.052107802,chrXVI,118381,120031,YPL228W,5367,+,-41,118225,-156
chrV,546427,546895,6.519604146,chrV,546816,548079,YER178W,431,+,0,546661,-155
chrXVI,143189,143461,7.060019401,chrXVI,139619,143171,YPL217C,5379,-,-19,143325,-154
chrIV,199725,200046,6.754638434,chrIV,198661,199732,YDL144C,1424,-,0,199885.5,-153.5
chrVIII,272287,272659,7.581361723,chrVIII,272626,273616,YHR083W,5992,+,0,272473,-153
chrXV,186657,187094,7.147629243,chrXV,185847,186723,YOL077C,2999,-,0,186875.5,-152.5
chrXV,273629,274124,7.120820269,chrXV,272002,273724,YOL027C,3050,-,0,273876.5,-152.5
chrII,87649,88233,8.884701976,chrII,86721,87789,YBL074C,897,-,0,87941,-152
chrXV,653889,654227,6.232784495,chrXV,654209,656570,YOR172W,3265,+,0,654058,-151
chrVII,643720,644065,6.60517656,chrVII,644043,644595,YGR082W,4052,+,0,643892.5,-150.5
chrXI,592505,592844,1.446575181,chrXI,592824,596298,YKR082W,2874,+,0,592674.5,-149.5
chrXV,514969,515218,5.972062385,chrXV,515243,516173,YOR101W,3188,+,-26,515093.5,-149.5
chrV,271460,271776,1.400606364,chrV,271767,272091,YER058W,281,+,0,271618,-149
chrVII,494182,494553,1.384647709,chrVII,494516,495167,YGL002W,3962,+,0,494367.5,-148.5
chrVI,153091,153453,6.460628063,chrVI,152656,153124,YFR003C,2488,-,0,153272,-148
chrXII,1014172,1014480,8.259421553,chrXII,1013908,1014178,YLR438C-A,4837,-,0,1014326,-148
chrXII,282414,283142,6.610499156,chrXII,282926,283592,YLR075W,4430,+,0,282778,-148
chrIX,96347,97398,7.097593049,chrIX,96521,96725,YIL134C-A,2209,-,0,96872.5,-147.5
chrVII,114658,114965,2.596581096,chrVII,112474,114664,YGL203C,3753,-,0,114811.5,-147.5
chrIV,811597,812326,7.704643906,chrIV,812109,812850,YDR174W,1761,+,0,811961.5,-147.5
chrXV,186657,187094,7.147629243,chrXV,187023,189414,YOL076W,3000,+,0,186875.5,-147.5
chrVII,739577,740015,6.463416603,chrVII,739943,741662,YGR124W,4098,+,0,739796,-147
chrVIII,516527,516736,1.73291714,chrVIII,514904,516485,YHR207C,6129,-,-43,516631.5,-146.5
chrXV,754968,755393,1.553217103,chrXV,755327,756125,YOR220W,3317,+,0,755180.5,-146.5
chrVII,306205,306633,6.805498654,chrVII,304332,306273,YGL107C,3852,-,0,306419,-146
chrIII,107700,108048,7.555051661,chrIII,108020,108791,YCL005W,3571,+,0,107874,-146
chrXII,332075,332446,5.800176813,chrXII,329676,332115,YLR095C,4450,-,0,332260.5,-145.5
chrIII,211615,211765,1.408723848,chrIII,210717,211545,YCR047C,3630,-,-71,211690,-145
chrXVI,675626,675926,1.448372471,chrXVI,674860,675631,YPR060C,5666,-,0,675776,-145
chrXII,131350,131767,5.822366461,chrXII,131204,131414,YLL009C,4345,-,0,131558.5,-144.5
chrXV,842062,842591,7.27089113,chrXV,841958,842182,snR31,6166,-,0,842326.5,-144.5
chrXVI,132110,132409,6.916141808,chrXVI,131869,132115,YPL222C-A,5374,-,0,132259.5,-144.5
chrX,90369,90912,8.323155726,chrX,90785,91657,YJL177W,500,+,0,90640.5,-144.5
chrXIII,33985,34210,6.472125508,chrXIII,34242,37647,YML117W,6170,+,-33,34097.5,-144.5
chrXV,60953,61383,6.939237675,chrXV,60382,61024,YOL139C,2930,-,0,61168,-144
chrXVI,128085,128379,1.648873358,chrXVI,126633,128088,YPL224C,5371,-,0,128232,-144
chrIII,58644,58999,8.13318321,chrIII,57373,58678,YCL037C,3540,-,0,58821.5,-143.5
chrXIII,558441,558894,1.878310584,chrXIII,557480,558524,YMR146C,6461,-,0,558667.5,-143.5
chrX,559081,559462,6.984210774,chrX,559415,566828,YJR066W,752,+,0,559271.5,-143.5
chrVIII,498842,499162,7.110652528,chrVIII,498570,498859,YHR199C-A,6121,-,0,499002,-143
chrII,679948,680435,7.68698838,chrII,679548,680050,YBR230C,1236,-,0,680191.5,-141.5
chrXVI,607298,607609,2.624449407,chrXVI,603910,607312,YPR022C,5627,-,0,607453.5,-141.5
chrXVI,753045,753272,5.195933985,chrXVI,753300,754248,YPR114W,5721,+,-29,753158.5,-141.5
chrIX,99215,99899,8.47489764,chrIX,98526,99416,YIL133C,2211,-,0,99557,-141
chrXIV,167694,168168,7.119272606,chrXIV,167328,167790,YNL255C,4959,-,0,167931,-141
chrVIII,422251,422602,7.29465344,chrVIII,420372,422286,YHR161C,6076,-,0,422426.5,-140.5
chrIV,471477,471946,7.124379308,chrIV,471852,472941,YDR012W,1588,+,0,471711.5,-140.5
chrXII,551941,552316,7.674787297,chrXII,552269,552605,YLR204W,4579,+,0,552128.5,-140.5
chrXII,878017,878264,7.102483414,chrXII,878281,879508,YLR380W,4772,+,-18,878140.5,-140.5
chrXVI,172717,173304,7.339589456,chrXVI,173151,174702,YPL198W,5398,+,0,173010.5,-140.5
chrXVI,910970,911354,1.452374993,chrXVI,909732,911022,YPR186C,5807,-,0,911162,-140
chrVII,306205,306633,6.805498654,chrVII,306559,307009,YGL106W,3853,+,0,306419,-140
chrVII,750080,750439,3.102781561,chrVII,750399,751047,YGR129W,4103,+,0,750259.5,-139.5
chrXII,903382,903785,6.081888839,chrXII,903723,904440,YLR390W-A,4783,+,0,903583.5,-139.5
chrIX,285321,285731,2.55039696,chrIX,285665,287429,YIL036W,2316,+,0,285526,-139
chrVII,650577,650934,7.003144393,chrVII,649597,650617,YGR086C,4056,-,0,650755.5,-138.5
chrX,525928,526463,7.614106091,chrX,526334,526664,YJR048W,734,+,0,526195.5,-138.5
chrV,408979,409423,9.047849233,chrV,407341,409063,YER124C,364,-,0,409201,-138
chrXV,211918,212292,7.424985913,chrXV,212243,213734,YOL061W,3014,+,0,212105,-138
chrXVI,432218,432680,8.768922108,chrXVI,432587,434090,YPL061W,5541,+,0,432449,-138
chrXVI,593054,593359,1.739524659,chrXVI,592331,593069,YPR016C,5620,-,0,593206.5,-137.5
chrXI,207955,208262,2.87880059,chrXI,208246,210130,YKL125W,2655,+,0,208108.5,-137.5
chrV,68716,69142,7.337013256,chrV,67628,68792,YEL046C,157,-,0,68929,-137
chrIV,1333920,1334291,7.352437844,chrIV,1332982,1333969,YDR435C,2049,-,0,1334105.5,-136.5
chrVII,1026630,1026949,2.037206655,chrVII,1026056,1026653,YGR268C,4252,-,0,1026789.5,-136.5
chrV,292790,293036,7.809453483,chrV,293049,294813,YER068W,294,+,-14,292913,-136
chrVII,609093,609803,5.957503197,chrVII,609584,609696,snR48,5827,+,0,609448,-136
chrI,87023,87310,3.467111476,chrI,84748,87031,YAL031C,51,-,0,87166.5,-135.5
chrXIV,182568,182909,6.764351301,chrXIV,182874,185178,YNL247W,4967,+,0,182738.5,-135.5
chrXII,266910,267196,5.963344165,chrXII,266372,266918,YLR065C,4420,-,0,267053,-135
chrVIII,190333,190481,6.971577663,chrVIII,190542,192618,YHR042W,5938,+,-62,190407,-135
chrI,61037,61336,6.898500566,chrI,58694,61052,YAL043C,33,-,0,61186.5,-134.5
chrXI,592505,592844,1.446575181,chrXI,591505,592540,YKR081C,2873,-,0,592674.5,-134.5
chrII,217096,217430,6.623881782,chrII,216586,217129,YBL006C,973,-,0,217263,-134
chrXV,511523,511857,6.65387013,chrXV,511824,513006,YOR099W,3186,+,0,511690,-134
chrIV,1385775,1386102,6.376962787,chrIV,1386072,1386516,YDR462W,2077,+,0,1385938.5,-133.5
chrXIV,491178,491599,7.624188862,chrXIV,491522,492971,YNL071W,5151,+,0,491388.5,-133.5
chrVII,452133,452407,7.578054402,chrVII,452403,454560,YGL022W,3939,+,0,452270,-133
chrXIII,742671,743003,6.258189805,chrXIII,742970,743444,YMR236W,6562,+,0,742837,-133
chrII,686563,686886,1.195695585,chrII,685437,686592,YBR234C,1242,-,0,686724.5,-132.5
chrVII,365876,366381,7.916278758,chrVII,364334,365996,YGL076C,3883,-,0,366128.5,-132.5
chrXIV,488075,488438,6.347741944,chrXIV,486765,488124,YNL074C,5148,-,0,488256.5,-132.5
chrX,316433,316746,7.835097069,chrX,316722,316980,YJL062W-A,622,+,0,316589.5,-132.5
chrIX,232242,232760,8.247956854,chrIX,231552,232369,YIL069C,2279,-,0,232501,-132
chrVII,924421,924705,1.490027588,chrVII,924695,930815,YGR217W,4200,+,0,924563,-132
chrXV,795341,795586,6.635545046,chrXV,794075,795332,YOR245C,3342,-,-10,795463.5,-131.5
chrX,265721,265867,1.599631888,chrX,265925,268415,YJL089W,593,+,-59,265794,-131
chrXI,38107,39253,7.990416817,chrXI,38811,38911,snR64,5842,+,0,38680,-131
chrXII,253565,253893,7.877576808,chrXII,253860,254958,YLR056W,4411,+,0,253729,-131
chrII,582113,582492,7.357087502,chrII,581725,582172,YBR173C,1171,-,0,582302.5,-130.5
chrXIV,182568,182909,6.764351301,chrXIV,181360,182608,YNL248C,4966,-,0,182738.5,-130.5
chrXII,586225,586440,4.665131858,chrXII,586463,587573,YLR224W,4600,+,-24,586332.5,-130.5
chrV,569858,570216,7.660574714,chrV,569607,569907,YER188C-A,443,-,0,570037,-130
chrX,632981,633161,3.039338966,chrX,629584,632941,YJR109C,795,-,-41,633071,-130
chrXVI,822211,822768,7.070772301,chrXVI,822619,824338,YPR145W,5755,+,0,822489.5,-129.5
chrV,214677,215075,7.369767356,chrV,214075,214747,YER031C,247,-,0,214876,-129
chrXI,430667,430855,2.681466957,chrXI,430197,430632,YKL006C-A,2784,-,-36,430761,-129
chrV,260996,261353,11.41054937,chrV,260932,261046,YER053C-A,275,-,0,261174.5,-128.5
chrI,61037,61336,6.898500566,chrI,61315,62563,YAL042W,35,+,0,61186.5,-128.5
chrXIV,488075,488438,6.347741944,chrXIV,488385,490116,YNL073W,5149,+,0,488256.5,-128.5
chrVI,106836,107346,5.971215296,chrVI,106468,106963,YFL015C,2467,-,0,107091,-128
chrXV,231696,232069,2.001842253,chrXV,231569,231755,YOL052C-A,3023,-,0,231882.5,-127.5
chrVII,555398,555969,7.660805466,chrVII,555811,556672,YGR034W,4000,+,0,555683.5,-127.5
chrXII,246927,247281,7.231206852,chrXII,246323,246977,YLR051C,4406,-,0,247104,-127
chrXI,271588,271914,1.660611208,chrXI,271877,273209,YKL090W,2694,+,0,271751,-126
chrXI,217112,217323,6.875319347,chrXI,217343,218318,YKL120W,2660,+,-21,217217.5,-125.5
chrXV,1010937,1011188,5.795414323,chrXV,1011188,1012760,YOR359W,3465,+,-1,1011062.5,-125.5
chrIV,521553,521827,1.977511336,chrIV,521815,522928,YDR035W,1616,+,0,521690,-125
chrIII,197085,197534,1.34785671,chrIII,194413,197185,YCR037C,3618,-,0,197309.5,-124.5
chrIX,169625,169904,6.88528574,chrIX,167580,169641,YIL105C,2240,-,0,169764.5,-123.5
chrV,400805,401216,7.946882955,chrV,401134,401869,YER120W,360,+,0,401010.5,-123.5
chrXI,417978,418314,8.164339339,chrXI,417507,418023,YKL013C,2777,-,0,418146,-123
chrX,36657,36933,7.704641513,chrX,36918,37734,YJL210W,466,+,0,36795,-123
chrIV,541640,542003,7.928870093,chrIV,541602,541700,snR47,5877,-,0,541821.5,-121.5
chrIX,378187,378540,6.841131935,chrIX,378485,379781,YIR012W,2370,+,0,378363.5,-121.5
chrVIII,517210,517609,7.794142625,chrVIII,517531,518713,YHR208W,6130,+,0,517409.5,-121.5
chrXIII,219816,220215,7.612550938,chrXIII,220137,220728,YML028W,6270,+,0,220015.5,-121.5
chrVII,27406,27804,2.155482903,chrVII,25717,27484,YGL252C,3703,-,0,27605,-121
chrXII,340933,341165,6.822943989,chrXII,339743,340928,YLR099C,4454,-,-6,341049,-121
chrIV,836109,836489,8.071815108,chrIV,836420,838061,YDR188W,1778,+,0,836299,-121
chrVII,888657,888864,1.470171714,chrVII,888881,889622,YGR195W,4177,+,-18,888760.5,-120.5
chrVI,153091,153453,6.460628063,chrVI,153392,154313,YFR004W,2489,+,0,153272,-120
chrXV,198693,198995,1.947152178,chrXV,197219,198725,YOL070C,3005,-,0,198844,-119
chrI,87023,87310,3.467111476,chrI,87285,87752,YAL030W,52,+,0,87166.5,-118.5
chrIX,378187,378540,6.841131935,chrIX,377286,378246,YIR011C,2369,-,0,378363.5,-117.5
chrVII,687697,687864,1.573986891,chrVII,687898,689965,YGR099W,4069,+,-35,687780.5,-117.5
chrIX,276285,276529,6.404420377,chrIX,276524,277505,YIL041W,2311,+,0,276407,-117
chrVI,176387,176627,6.653940657,chrVI,174264,176391,YFR015C,2503,-,0,176507,-116
chrII,301284,301520,1.48708805,chrII,301518,301821,YBR032W,1015,+,0,301402,-116
chrVIII,484610,484846,6.757341566,chrVIII,484844,486179,YHR190W,6110,+,0,484728,-116
chrIV,693208,693545,2.345464593,chrIV,691548,693261,YDR120C,1706,-,0,693376.5,-115.5
chrXI,188668,188843,2.619019787,chrXI,186459,188640,YKL135C,2645,-,-29,188755.5,-115.5
