chr,start,end,time,chrGene,startGene,endGene,gene,overlap,strand,dist,peakCenter,distTSStoPeakCenter
chrXIV,117102,117313,418,chrXIV,117348,118809,YNL277W,4937,+,-36,117207.5,-140.5
chrIII,40668,41060,44,chrIII,39785,40724,YCL049C,3527,-,0,40864,-140
chrXIII,271865,272240,395,chrXIII,272192,272663,YMR002W,6304,+,0,272052.5,-139.5
chrXVI,211868,212167,518,chrXVI,212157,212784,YPL178W,5420,+,0,212017.5,-139.5
chrXI,278759,279207,317,chrXI,279122,280127,YKL085W,2699,+,0,278983,-139
chrXV,755016,755360,487,chrXV,755327,756125,YOR220W,3317,+,0,755188,-139
chrXII,286544,286851,344,chrXII,285735,286559,YLR078C,4433,-,0,286697.5,-138.5
chrXII,646000,646183,360,chrXII,645599,645953,YLR255C,4633,-,-48,646091.5,-138.5
chrII,515348,515701,37,chrII,515663,517190,YBR139W,1135,+,0,515524.5,-138.5
chrV,214680,215090,167,chrV,214075,214747,YER031C,247,-,0,214885,-138
chrX,106048,106543,279,chrX,106433,106718,YJL166W,511,+,0,106295.5,-137.5
chrXV,170845,171020,463,chrXV,171069,180309,YOL081W,2994,+,-50,170932.5,-136.5
chrIV,104560,104814,56,chrIV,103648,104551,YDL198C,1366,-,-10,104687,-136
chrX,104456,104671,278,chrX,102226,104428,YJL168C,509,-,-29,104563.5,-135.5
chrXIV,440535,440874,430,chrXIV,439601,440570,YNL098C,5122,-,0,440704.5,-134.5
chrXV,770501,770828,490,chrXV,770799,772113,YOR230W,3327,+,0,770664.5,-134.5
chrVII,384848,385274,217,chrVII,385195,388732,YGL062W,3898,+,0,385061,-134
chrI,61011,61359,4,chrI,58694,61052,YAL043C,33,-,0,61185,-133
chrXIII,29716,30164,381,chrXIII,28265,29807,YML120C,6167,-,0,29940,-133
chrII,181318,181497,19,chrII,177873,181275,YBL022C,956,-,-44,181407.5,-132.5
chrII,140895,141332,16,chrII,141246,141972,YBL041W,934,+,0,141113.5,-132.5
chrVII,609038,609865,226,chrVII,609584,609696,snR48,5827,+,0,609451.5,-132.5
chrXI,75484,75891,308,chrXI,75820,77032,YKL195W,2580,+,0,75687.5,-132.5
chrV,153239,153536,165,chrV,153519,155808,YER001W,212,+,0,153387.5,-131.5
chrX,150422,150620,281,chrX,147966,150390,YJL141C,537,-,-33,150521,-131
chrXV,813663,814014,494,chrXV,812394,813708,YOR259C,3356,-,0,813838.5,-130.5
chrIV,867987,868198,107,chrIV,868223,870563,YDR208W,1799,+,-26,868092.5,-130.5
chrIV,316379,316657,67,chrIV,315356,316388,YDL078C,1495,-,0,316518,-130
chrI,61011,61359,4,chrI,61315,62563,YAL042W,35,+,0,61185,-130
chrVIII,517187,517615,271,chrVIII,517531,518713,YHR208W,6130,+,0,517401,-130
chrVIII,374361,376098,267,chrVIII,374653,375100,YHR136C,6048,-,0,375229.5,-129.5
chrV,400802,401208,179,chrV,401134,401869,YER120W,360,+,0,401005,-129
chrXIV,452178,452378,433,chrXIV,452407,456130,YNL091W,5131,+,-30,452278,-129
chrVII,97072,97345,207,chrVII,97337,98585,YGL208W,3748,+,0,97208.5,-128.5
chrXVI,918983,919520,549,chrXVI,919380,920487,YPR191W,5812,+,0,919251.5,-128.5
chrXVI,425750,426458,532,chrXVI,426232,427672,YPL066W,5536,+,0,426104,-128
chrX,94845,95082,276,chrX,95091,95922,YJL174W,503,+,-10,94963.5,-127.5
chrII,444594,445046,33,chrII,443820,444693,YBR101C,1090,-,0,444820,-127
chrXV,273620,274080,466,chrXV,272002,273724,YOL027C,3050,-,0,273850,-126
chrXVI,171114,171447,515,chrXVI,169769,171155,YPL201C,5395,-,0,171280.5,-125.5
chrXV,285917,286174,467,chrXV,286171,287950,YOL020W,3057,+,0,286045.5,-125.5
chrVII,299727,299979,214,chrVII,298177,299728,YGL112C,3847,-,0,299853,-125
chrXV,211949,212291,464,chrXV,210519,211995,YOL062C,3013,-,0,212120,-125
chrVIII,159165,159468,258,chrVIII,157743,159192,YHR024C,5916,-,0,159316.5,-124.5
chrXVI,132087,132391,513,chrXVI,131869,132115,YPL222C-A,5374,-,0,132239,-124
chrVII,299727,299979,214,chrVII,299977,301369,YGL111W,3848,+,0,299853,-124
chrV,126371,126638,162,chrV,126628,128284,YEL015W,195,+,0,126504.5,-123.5
chrXV,211949,212291,464,chrXV,212243,213734,YOL061W,3014,+,0,212120,-123
chrXVI,704540,704920,543,chrXVI,704853,706593,YPR083W,5690,+,0,704730,-123
chrXV,841682,842927,497,chrXV,841958,842182,snR31,6166,-,0,842304.5,-122.5
chrIX,378198,378538,155,chrIX,377286,378246,YIR011C,2369,-,0,378368,-122
chrXII,286544,286851,344,chrXII,286819,287674,YLR079W,4434,+,0,286697.5,-121.5
chrIV,1496393,1496944,140,chrIV,1496164,1496548,YDR529C,2149,-,0,1496668.5,-120.5
chrVII,858053,858278,240,chrVII,858286,858604,YGR181W,4163,+,-9,858165.5,-120.5
chrVIII,159165,159468,258,chrVIII,159437,160511,YHR025W,5917,+,0,159316.5,-120.5
chrII,206953,207185,21,chrII,206106,206949,YBL010C,968,-,-5,207069,-120
chrXII,1014162,1014434,377,chrXII,1013908,1014178,YLR438C-A,4837,-,0,1014298,-120
chrXII,81239,81441,335,chrXII,81460,83710,YLL029W,4325,+,-20,81340,-120
chrVII,643719,644080,227,chrVII,643147,643780,YGR081C,4051,-,0,643899.5,-119.5
chrIV,636553,636738,94,chrIV,636116,636527,YDR095C,1677,-,-27,636645.5,-118.5
chrXII,302018,302197,345,chrXII,300672,301989,YLR085C,4440,-,-30,302107.5,-118.5
chrXIV,570280,570435,445,chrXIV,570476,572315,YNL034W,5191,+,-42,570357.5,-118.5
chrX,622979,623285,301,chrX,622549,623014,YJR104C,790,-,0,623132,-118
chrVIII,341438,341654,266,chrVIII,341664,342120,YHR116W,6026,+,-11,341546,-118
chrIX,195403,195558,147,chrIX,195598,196216,YIL089W,2259,+,-41,195480.5,-117.5
chrIV,583485,583679,88,chrIV,582790,583465,YDR067C,1648,-,-21,583582,-117
chrIX,378198,378538,155,chrIX,378485,379781,YIR012W,2370,+,0,378368,-117
chrXVI,195407,195678,517,chrXVI,194511,195426,YPL186C,5411,-,0,195542.5,-116.5
chrIV,283176,283427,64,chrIV,283418,284444,YDL099W,1472,+,0,283301.5,-116.5
chrX,361040,361224,288,chrX,361248,365445,YJL042W,645,+,-25,361132,-116
chrIV,238595,238964,62,chrIV,236156,238664,YDL126C,1444,-,0,238779.5,-115.5
chrVII,433018,433337,220,chrVII,431547,433062,YGL035C,3926,-,0,433177.5,-115.5
chrXVI,256683,257082,522,chrXVI,255912,256767,YPL156C,5442,-,0,256882.5,-115.5
chrV,184249,184600,166,chrV,184540,186775,YER015W,229,+,0,184424.5,-115.5
chrIV,411577,411841,73,chrIV,411824,413000,YDL022W,1553,+,0,411709,-115
chrXIII,392547,392711,399,chrXIII,391531,392515,YMR060C,6368,-,-33,392629,-114
chrXIII,41804,42011,383,chrXIII,40186,41794,YML115C,6173,-,-11,41907.5,-113.5
chrXII,626899,627186,359,chrXII,626501,626930,YLR245C,4623,-,0,627042.5,-112.5
chrVII,648097,648411,228,chrVII,647122,648142,YGR084C,4054,-,0,648254,-112
chrXI,451209,451446,325,chrXI,450422,451217,YKR006C,2796,-,0,451327.5,-110.5
chrXV,572957,573171,476,chrXV,573174,574830,YOR132W,3220,+,-4,573064,-110
chrXIV,366470,366791,428,chrXIV,366740,368321,YNL138W,5080,+,0,366630.5,-109.5
chrIV,504687,504921,82,chrIV,504098,504695,YDR032C,1609,-,0,504804,-109
chrVII,650535,650916,230,chrVII,649597,650617,YGR086C,4056,-,0,650725.5,-108.5
chrVI,107009,107284,199,chrVI,107255,107585,YFL014W,2468,+,0,107146.5,-108.5
chrXIII,818585,818850,411,chrXIII,818826,819948,YMR276W,6606,+,0,818717.5,-108.5
chrVIII,65856,66077,251,chrVIII,64461,65859,YHL021C,5861,-,0,65966.5,-107.5
chrVII,913226,913442,242,chrVII,912912,913227,YGR209C,4192,-,0,913334,-107
chrIV,1008788,1009016,122,chrIV,1009009,1009834,YDR272W,1872,+,0,1008902,-107
chrXV,810799,811002,493,chrXV,811007,811493,YOR257W,3354,+,-6,810900.5,-106.5
chrIV,589399,589616,89,chrIV,588826,589402,YDR071C,1652,-,0,589507.5,-105.5
chrIII,118394,118633,51,chrIII,118619,119171,YCR003W,3579,+,0,118513.5,-105.5
chrXI,451209,451446,325,chrXI,451433,451988,YKR007W,2797,+,0,451327.5,-105.5
chrXIII,551601,552043,403,chrXIII,551927,552903,YMR143W,6458,+,0,551822,-105
chrX,150748,150963,282,chrX,150960,151626,YJL140W,538,+,0,150855.5,-104.5
chrXII,500993,501313,353,chrXII,500578,501049,YLR170C,4545,-,0,501153,-104
chrXV,943378,943724,503,chrXV,943655,944357,YOR332W,3435,+,0,943551,-104
chrIV,617168,617378,92,chrIV,616927,617170,YDR086C,1668,-,0,617273,-103
chrIV,1454443,1454690,136,chrIV,1453309,1454464,YDR502C,2117,-,0,1454566.5,-102.5
chrIV,1428964,1429198,135,chrIV,1428353,1428980,YDR487C,2102,-,0,1429081,-101
chrX,76382,76840,274,chrX,76201,76510,YJL188C,489,-,0,76611,-101
chrXV,108913,109237,459,chrXV,109175,109889,YOL110W,2959,+,0,109075,-100
chrIV,381416,381659,72,chrIV,378873,381438,YDL040C,1534,-,0,381537.5,-99.5
chrV,422405,422686,182,chrV,421114,422446,YER130C,370,-,0,422545.5,-99.5
chrVIII,67443,67668,252,chrVIII,66241,67456,YHL020C,5862,-,0,67555.5,-99.5
chrXV,841682,842927,497,chrXV,842403,842606,snR5,6161,+,0,842304.5,-98.5
chrXVI,191173,191442,516,chrXVI,191405,192650,YPL188W,5409,+,0,191307.5,-97.5
chrII,380139,380487,28,chrII,380410,381046,YBR071W,1057,+,0,380313,-97
chrVII,508370,508551,221,chrVII,508109,508364,YGR008C,3971,-,-7,508460.5,-96.5
chrV,106799,107526,161,chrV,107259,107907,YEL024W,182,+,0,107162.5,-96.5
chrVII,427877,428209,219,chrVII,427296,427947,YGL037C,3924,-,0,428043,-96
chrVII,811476,811806,239,chrVII,811737,813054,YGR161W-A,4139,+,0,811641,-96
chrVII,811476,811806,239,chrVII,811737,817051,YGR161W-B,4138,+,0,811641,-96
chrIV,693217,693495,95,chrIV,691548,693261,YDR120C,1706,-,0,693356,-95
chrIV,1490901,1491095,138,chrIV,1491093,1492413,YDR527W,2147,+,0,1490998,-95
chrXI,567667,567977,328,chrXI,567917,570149,YKR067W,2858,+,0,567822,-95
chrIII,105499,105786,50,chrIII,104618,105548,YCL009C,3567,-,0,105642.5,-94.5
chrII,193809,194244,20,chrII,194121,195702,YBL015W,963,+,0,194026.5,-94.5
chrXV,849348,849731,499,chrXV,849634,850054,YOR285W,3382,+,0,849539.5,-94.5
chrIV,727541,727748,98,chrIV,723003,727551,YDR135C,1720,-,0,727644.5,-93.5
chrII,164768,164962,18,chrII,164487,164772,YBL029C-A,948,-,0,164865,-93
chrXVI,326451,326618,526,chrXVI,326627,327662,YPL118W,5483,+,-10,326534.5,-92.5
chrXIV,755031,755220,450,chrXIV,753724,755035,YNR066C,5295,-,0,755125.5,-90.5
chrXI,309008,309221,318,chrXI,309205,309442,YKL068W-A,2716,+,0,309114.5,-90.5
chrXVI,100261,100548,510,chrXVI,100495,101353,YPL237W,5358,+,0,100404.5,-90.5
chrXII,539569,539789,354,chrXII,538791,539589,YLR192C,4567,-,0,539679,-90
chrIX,267799,268026,152,chrIX,265114,267823,YIL047C,2304,-,0,267912.5,-89.5
chrXII,931617,932072,373,chrXII,931064,931755,YLR406C,4799,-,0,931844.5,-89.5
chrXII,559357,559564,356,chrXII,559550,560444,YLR208W,4583,+,0,559460.5,-89.5
chrXII,664935,665246,362,chrXII,663283,665002,YLR259C,4638,-,0,665090.5,-88.5
chrXIV,346005,346288,427,chrXIV,345668,346058,YNL153C,5062,-,0,346146.5,-88.5
chrIII,122146,122684,52,chrIII,120945,122328,YCR005C,3581,-,0,122415,-87
chrXVI,242637,242936,520,chrXVI,241917,242700,YPL163C,5435,-,0,242786.5,-86.5
chrXVI,125808,126029,512,chrXVI,126005,126446,YPL225W,5370,+,0,125918.5,-86.5
chrII,604230,604612,40,chrII,604507,605508,YBR189W,1188,+,0,604421,-86
chrVIII,470532,471214,269,chrVIII,470959,472429,YHR183W,6103,+,0,470873,-86
chrIV,1013514,1013942,123,chrIV,1013475,1013643,YDR276C,1876,-,0,1013728,-85
chrXIII,167116,167669,387,chrXIII,165532,167308,YML054C,6241,-,0,167392.5,-84.5
chrXIII,370515,370687,398,chrXIII,368093,370517,YMR049C,6356,-,0,370601,-84
chrIV,234750,234934,61,chrIV,234926,235853,YDL127W,1443,+,0,234842,-84
chrVI,76615,76878,196,chrVI,76830,77988,YFL030W,2449,+,0,76746.5,-83.5
chrIV,768922,769244,103,chrIV,768511,769000,YDR155C,1740,-,0,769083,-83
chrX,100795,101159,277,chrX,99703,100894,YJL171C,506,-,0,100977,-83
chrVIII,32748,32929,248,chrVIII,27977,32756,YHL035C,5845,-,0,32838.5,-82.5
chrVI,103072,103345,198,chrVI,101627,103127,YFL018C,2462,-,0,103208.5,-81.5
chrXIII,722387,722566,407,chrXIII,721592,722396,YMR226C,6551,-,0,722476.5,-80.5
chrIV,746551,746763,100,chrIV,746737,748357,YDR145W,1730,+,0,746657,-80
chrIV,950368,950598,116,chrIV,950562,952401,YDR244W,1839,+,0,950483,-79
chrII,217083,217332,22,chrII,216586,217129,YBL006C,973,-,0,217207.5,-78.5
chrIV,1056371,1056572,124,chrIV,1056550,1057600,YDR297W,1897,+,0,1056471.5,-78.5
chrIV,857977,858139,106,chrIV,858136,859144,YDR204W,1795,+,0,858058,-78
chrVIII,175373,175565,259,chrVIII,175547,176819,YHR033W,5928,+,0,175469,-78
chrVIII,187623,187889,260,chrVIII,187172,187679,YHR039C-A,5935,-,0,187756,-77
chrXIII,124052,124446,385,chrXIII,123226,124172,YML073C,6220,-,0,124249,-77
chrVII,905739,905973,241,chrVII,905933,908774,YGR204W,4186,+,0,905856,-77
chrVIII,175373,175565,259,chrVIII,175274,175394,YHR032C-A,5927,-,0,175469,-75
chrXVI,76066,76561,509,chrXVI,75698,76239,YPL249C-A,5344,-,0,76313.5,-74.5
chrII,259606,259981,25,chrII,259868,261191,YBR012W-A,994,+,0,259793.5,-74.5
chrII,259606,259981,25,chrII,259868,265140,YBR012W-B,995,+,0,259793.5,-74.5
chrIII,258615,259000,53,chrIII,258882,259269,YCR082W,3661,+,0,258807.5,-74.5
chrX,705507,705830,305,chrX,705743,706874,YJR148W,836,+,0,705668.5,-74.5
chrXII,626899,627186,359,chrXII,627117,628197,YLR246W,4624,+,0,627042.5,-74.5
chrXVI,704540,704920,543,chrXVI,704224,704656,YPR082C,5689,-,0,704730,-74
chrXVI,497904,498138,535,chrXVI,498095,499292,YPL028W,5575,+,0,498021,-74
chrII,28289,28456,8,chrII,24945,28299,YBL101C,866,-,0,28372.5,-73.5
chrII,101124,101335,14,chrII,100370,101156,YBL064C,910,-,0,101229.5,-73.5
chrVII,368596,368764,216,chrVII,368752,371254,YGL073W,3886,+,0,368680,-72
chrXIII,192593,192837,390,chrXIII,192787,194800,YML042W,6255,+,0,192715,-72
chrXVI,339706,340036,528,chrXVI,339943,340945,YPL111W,5490,+,0,339871,-72
chrIV,1206727,1207122,127,chrIV,1206996,1208319,YDR365W-A,1974,+,0,1206924.5,-71.5
chrIV,1206727,1207122,127,chrIV,1206996,1212265,YDR365W-B,1973,+,0,1206924.5,-71.5
chrVII,281121,281335,211,chrVII,280776,281157,YGL121C,3838,-,0,281228,-71
chrXII,423461,423626,349,chrXII,421541,423473,YLR139C,4496,-,0,423543.5,-70.5
chrIII,69983,70174,45,chrIII,70149,71367,YCL028W,3549,+,0,70078.5,-70.5
chrIV,264902,265165,63,chrIV,264511,264964,YDL110C,1461,-,0,265033.5,-69.5
chrIV,883835,884748,112,chrIV,884361,884493,tI(UAU)D,5983,+,0,884291.5,-69.5
chrII,419101,419364,32,chrII,418906,419164,YBR085C-A,1074,-,0,419232.5,-68.5
chrIV,308212,308497,66,chrIV,308423,309388,YDL082W,1491,+,0,308354.5,-68.5
chrVII,321628,321798,215,chrVII,321781,323230,YGL097W,3862,+,0,321713,-68
chrII,159629,159892,17,chrII,158655,159693,YBL033C,944,-,0,159760.5,-67.5
chrII,60617,60994,9,chrII,59821,60739,YBL087C,884,-,0,60805.5,-66.5
chrIV,715351,715540,97,chrIV,713339,715379,YDR129C,1715,-,0,715445.5,-66.5
chrXIII,247496,247723,394,chrXIII,247676,250868,YML010W,6289,+,0,247609.5,-66.5
chrXIV,542107,542367,442,chrXIV,542303,542822,YNL046W,5178,+,0,542237,-66
chrXII,329193,329414,346,chrXII,327729,329238,YLR094C,4449,-,0,329303.5,-65.5
